State,designatedArea,disasterType,Freq,FEMA_Object_ID
New York,St. Lawrence,Biological,2,2857
New York,Schenectady,Biological,2,3035
New York,Schoharie,Biological,2,2858
New York,Schuyler,Biological,2,2859
New York,Seneca,Biological,2,2860
New York,Steuben,Biological,2,2861
New York,Suffolk,Biological,2,3036
New York,Sullivan,Biological,2,2862
New York,Tioga,Biological,2,2863
New York,Tompkins,Biological,2,2864
New York,Warren,Biological,2,3037
New York,Washington,Biological,2,3038
New York,Wayne,Biological,2,2866
New York,Westchester,Biological,2,3039
New York,Ulster,Biological,2,2865
New York,Yates,Biological,2,2868
Illinois,Adams,Biological,2,1725
Illinois,Alexander,Biological,2,1541
Illinois,Bond,Biological,2,1726
Illinois,Boone,Biological,2,1727
Illinois,Brown,Biological,2,1728
New York,Wyoming,Biological,2,2867
Illinois,Calhoun,Biological,2,1730
Illinois,Champaign,Biological,2,1733
Illinois,Bureau,Biological,2,1729
Illinois,Christian,Biological,2,1734
Illinois,Cass,Biological,2,1732
Illinois,Clark,Biological,2,1735
Illinois,Cook,Biological,2,1739
Illinois,Crawford,Biological,2,1740
Illinois,Clay,Biological,2,1736
Illinois,Clinton,Biological,2,1737
Illinois,Carroll,Biological,2,1731
Illinois,De Witt,Biological,2,1743
Illinois,Douglas,Biological,2,1744
Illinois,DuPage,Biological,2,1745
Illinois,Edgar,Biological,2,1746
Illinois,Edwards,Biological,2,1747
Illinois,Cumberland,Biological,2,1741
Illinois,Coles,Biological,2,1738
Illinois,DeKalb,Biological,2,1742
Illinois,Effingham,Biological,2,1748
Illinois,Fayette,Biological,2,1749
Illinois,Ford,Biological,2,1750
Illinois,Franklin,Biological,2,1542
Illinois,Fulton,Biological,2,1751
Illinois,Gallatin,Biological,2,1543
Illinois,Greene,Biological,2,1752
Illinois,Grundy,Biological,2,1753
Illinois,Hamilton,Biological,2,1544
Illinois,Hancock,Biological,2,1754
Illinois,Henry,Biological,2,1756
Illinois,Iroquois,Biological,2,1757
Illinois,Hardin,Biological,2,1545
Illinois,Jasper,Biological,2,1758
Illinois,Jackson,Biological,2,1546
Illinois,Henderson,Biological,2,1755
Illinois,Jo Daviess,Biological,2,1760
Illinois,Jefferson,Biological,2,1547
Illinois,Jersey,Biological,2,1759
Illinois,Johnson,Biological,2,1548
Illinois,Kane,Biological,2,1761
Illinois,Kankakee,Biological,2,1762
Illinois,Kendall,Biological,2,1763
Illinois,Knox,Biological,2,1764
Illinois,Lake,Biological,2,1765
Illinois,La Salle,Biological,2,1766
Illinois,Lawrence,Biological,2,1767
Illinois,Lee,Biological,2,1768
Illinois,Livingston,Biological,2,1769
Illinois,McLean,Biological,2,1773
Illinois,Macon,Biological,2,1774
Illinois,Madison,Biological,2,1776
Illinois,Marion,Biological,2,1777
Illinois,Massac,Biological,2,1549
Illinois,Mason,Biological,2,1779
Illinois,Marshall,Biological,2,1778
Illinois,Menard,Biological,2,1780
Illinois,Mercer,Biological,2,1781
Illinois,Montgomery,Biological,2,1782
Illinois,McDonough,Biological,2,1771
Illinois,Logan,Biological,2,1770
Illinois,Ogle,Biological,2,1785
Illinois,Moultrie,Biological,2,1784
Illinois,Pike,Biological,2,1788
Illinois,Perry,Biological,2,1551
Illinois,Piatt,Biological,2,1787
Illinois,Morgan,Biological,2,1783
Illinois,Pope,Biological,2,1552
Illinois,McHenry,Biological,2,1772
Illinois,Monroe,Biological,2,1550
Illinois,Peoria,Biological,2,1786
Illinois,Macoupin,Biological,2,1775
Illinois,Randolph,Biological,2,1554
Illinois,Richland,Biological,2,1790
Illinois,Rock Island,Biological,2,1791
Illinois,St. Clair,Biological,2,1792
Illinois,Pulaski,Biological,2,1553
Illinois,Putnam,Biological,2,1789
Illinois,Sangamon,Biological,2,1793
Illinois,Saline,Biological,2,1555
Illinois,Scott,Biological,2,1795
Illinois,Shelby,Biological,2,1796
Illinois,Schuyler,Biological,2,1794
Illinois,Stark,Biological,2,1797
Illinois,Stephenson,Biological,2,1798
Illinois,Tazewell,Biological,2,1799
Illinois,Union,Biological,2,1556
Illinois,Vermilion,Biological,2,1800
Illinois,Wabash,Biological,2,1801
Illinois,Warren,Biological,2,1802
Illinois,Washington,Biological,2,1557
Illinois,White,Biological,2,1558
Illinois,Whiteside,Biological,2,1804
Illinois,Wayne,Biological,2,1803
Illinois,Will,Biological,2,1805
Colorado,Adams,Biological,2,439
Colorado,Arapahoe,Biological,2,441
Colorado,Archuleta,Biological,2,160
Colorado,Boulder,Biological,2,444
Colorado,Bent,Biological,2,443
Colorado,Chaffee,Biological,2,446
Illinois,Winnebago,Biological,2,1806
Illinois,Williamson,Biological,2,1559
Colorado,Cheyenne,Biological,2,447
Illinois,Woodford,Biological,2,1807
Colorado,Alamosa,Biological,2,440
Colorado,Clear Creek,Biological,2,448
Colorado,Conejos,Biological,2,449
Colorado,Costilla,Biological,2,450
Colorado,Broomfield,Biological,2,445
Colorado,Baca,Biological,2,442
Colorado,Custer,Biological,2,452
Colorado,Delta,Biological,2,161
Colorado,Denver,Biological,2,453
Colorado,Dolores,Biological,2,162
Colorado,Douglas,Biological,2,454
Colorado,Crowley,Biological,2,451
Colorado,Elbert,Biological,2,456
Colorado,El Paso,Biological,2,457
Colorado,Fremont,Biological,2,458
Colorado,Garfield,Biological,2,163
Colorado,Gilpin,Biological,2,459
Colorado,Eagle,Biological,2,455
Colorado,Gunnison,Biological,2,164
Colorado,Hinsdale,Biological,2,165
Colorado,Huerfano,Biological,2,461
Colorado,Jackson,Biological,2,462
Colorado,Jefferson,Biological,2,463
Colorado,Grand,Biological,2,460
Colorado,Kiowa,Biological,2,464
Colorado,Kit Carson,Biological,2,465
Colorado,Lake,Biological,2,466
Colorado,Larimer,Biological,2,467
Colorado,La Plata,Biological,2,166
Colorado,Las Animas,Biological,2,468
Colorado,Lincoln,Biological,2,469
Colorado,Logan,Biological,2,470
Colorado,Mesa,Biological,2,167
Colorado,Mineral,Biological,2,168
Colorado,Moffat,Biological,2,169
Colorado,Montrose,Biological,2,171
Colorado,Morgan,Biological,2,471
Colorado,Otero,Biological,2,472
Colorado,Park,Biological,2,473
Colorado,Phillips,Biological,2,474
Colorado,Ouray,Biological,2,172
Colorado,Montezuma,Biological,2,170
Colorado,Pitkin,Biological,2,173
Colorado,Prowers,Biological,2,475
Colorado,Pueblo,Biological,2,476
Colorado,Rio Blanco,Biological,2,174
Colorado,Rio Grande,Biological,2,477
Colorado,Saguache,Biological,2,478
Colorado,San Juan,Biological,2,176
Colorado,San Miguel,Biological,2,177
Colorado,Sedgwick,Biological,2,479
Colorado,Weld,Biological,2,483
Colorado,Teller,Biological,2,481
Colorado,Yuma,Biological,2,484
Vermont,Addison,Biological,2,3045
Vermont,Bennington,Biological,2,3046
Vermont,Caledonia,Biological,2,3047
Vermont,Chittenden,Biological,2,3048
Colorado,Routt,Biological,2,175
Colorado,Summit,Biological,2,480
Vermont,Essex,Biological,2,3109
Colorado,Washington,Biological,2,482
Vermont,Franklin,Biological,2,3110
Vermont,Grand Isle,Biological,2,3111
Vermont,Lamoille,Biological,2,3049
Vermont,Orange,Biological,2,3050
Vermont,Orleans,Biological,2,3112
Vermont,Rutland,Biological,2,3051
Vermont,Washington,Biological,2,3052
Vermont,Windham,Biological,2,3053
Vermont,Windsor,Biological,2,3054
Massachusetts,Barnstable,Biological,2,2998
Massachusetts,Berkshire,Biological,2,2999
Massachusetts,Bristol,Biological,2,3000
Massachusetts,Dukes,Biological,2,3001
Massachusetts,Essex,Biological,2,3002
Massachusetts,Franklin,Biological,2,3003
Massachusetts,Hampshire,Biological,2,3005
Massachusetts,Middlesex,Biological,2,3006
Massachusetts,Norfolk,Biological,2,3008
Massachusetts,Plymouth,Biological,2,3009
Massachusetts,Hampden,Biological,2,3004
Massachusetts,Nantucket,Biological,2,3007
Massachusetts,Suffolk,Biological,2,3010
Massachusetts,Worcester,Biological,2,3011
Connecticut,Fairfield,Biological,2,2981
Connecticut,Hartford,Biological,2,2982
Connecticut,Litchfield,Biological,2,2983
Connecticut,Middlesex,Biological,2,2984
Connecticut,New Haven,Biological,2,2985
Connecticut,New London,Biological,2,2986
Connecticut,Tolland,Biological,2,2987
Connecticut,Windham,Biological,2,2988
Rhode Island,Bristol,Biological,2,3040
Rhode Island,Kent,Biological,2,3041
Rhode Island,Newport,Biological,2,3042
Rhode Island,Providence,Biological,2,3043
Rhode Island,Washington,Biological,2,3044
Pennsylvania,Adams,Biological,2,2869
Pennsylvania,Allegheny,Biological,2,2870
Pennsylvania,Armstrong,Biological,2,2871
Pennsylvania,Beaver,Biological,2,2872
Pennsylvania,Berks,Biological,2,2874
Pennsylvania,Blair,Biological,2,2875
Pennsylvania,Bradford,Biological,2,2876
Pennsylvania,Bucks,Biological,2,2877
Pennsylvania,Butler,Biological,2,2878
Pennsylvania,Cambria,Biological,2,2879
Pennsylvania,Bedford,Biological,2,2873
Pennsylvania,Cameron,Biological,2,2880
Pennsylvania,Carbon,Biological,2,2881
Pennsylvania,Centre,Biological,2,2882
Pennsylvania,Chester,Biological,2,2883
Pennsylvania,Clarion,Biological,2,2884
Pennsylvania,Clearfield,Biological,2,2885
Pennsylvania,Clinton,Biological,2,2886
Pennsylvania,Columbia,Biological,2,2887
Pennsylvania,Crawford,Biological,2,2888
Pennsylvania,Cumberland,Biological,2,2889
Pennsylvania,Dauphin,Biological,2,2890
Pennsylvania,Delaware,Biological,2,2891
Pennsylvania,Elk,Biological,2,2892
Pennsylvania,Erie,Biological,2,2893
Pennsylvania,Forest,Biological,2,2895
Pennsylvania,Franklin,Biological,2,2896
Pennsylvania,Greene,Biological,2,2898
Pennsylvania,Fulton,Biological,2,2897
Pennsylvania,Huntingdon,Biological,2,2899
Pennsylvania,Fayette,Biological,2,2894
Pennsylvania,Indiana,Biological,2,2900
Pennsylvania,Jefferson,Biological,2,2901
Pennsylvania,Juniata,Biological,2,2902
Pennsylvania,Lackawanna,Biological,2,2903
Pennsylvania,Lancaster,Biological,2,2904
Pennsylvania,Lawrence,Biological,2,2905
Pennsylvania,Lebanon,Biological,2,2906
Pennsylvania,Luzerne,Biological,2,2908
Pennsylvania,Mercer,Biological,2,2911
Pennsylvania,Mifflin,Biological,2,2912
Pennsylvania,Northampton,Biological,2,2916
Pennsylvania,Monroe,Biological,2,2913
Pennsylvania,Philadelphia,Biological,2,2919
Pennsylvania,Montour,Biological,2,2915
Pennsylvania,Potter,Biological,2,2921
Pennsylvania,Pike,Biological,2,2920
Pennsylvania,Schuylkill,Biological,2,2922
Pennsylvania,Snyder,Biological,2,2923
Pennsylvania,Lehigh,Biological,2,2907
Pennsylvania,Lycoming,Biological,2,2909
Pennsylvania,Sullivan,Biological,2,2925
Pennsylvania,Somerset,Biological,2,2924
Pennsylvania,Union,Biological,2,2928
Pennsylvania,Venango,Biological,2,2929
Pennsylvania,Tioga,Biological,2,2927
Pennsylvania,Susquehanna,Biological,2,2926
Pennsylvania,McKean,Biological,2,2910
Pennsylvania,Montgomery,Biological,2,2914
Pennsylvania,Northumberland,Biological,2,2917
Pennsylvania,Perry,Biological,2,2918
Pennsylvania,Washington,Biological,2,2931
Pennsylvania,Wayne,Biological,2,2932
Pennsylvania,Westmoreland,Biological,2,2933
Pennsylvania,Wyoming,Biological,2,2934
Pennsylvania,Warren,Biological,2,2930
Pennsylvania,York,Biological,2,2935
Arizona,Apache,Biological,2,131
Arizona,Cochise,Biological,2,132
Arizona,Coconino,Biological,2,133
Arizona,Gila,Biological,2,134
Arizona,Greenlee,Biological,2,136
Arizona,La Paz,Biological,2,137
Arizona,Navajo,Biological,2,140
Arizona,Pima,Biological,2,141
Arizona,Maricopa,Biological,2,138
Arizona,Pinal,Biological,2,142
Arizona,Graham,Biological,2,135
Arizona,Yuma,Biological,2,145
Arizona,Santa Cruz,Biological,2,143
Arizona,Yavapai,Biological,2,144
Arizona,Mohave,Biological,2,139
Nevada,Churchill,Biological,2,209
Nevada,Clark,Biological,2,210
Nevada,Douglas,Biological,2,211
Nevada,Elko,Biological,2,212
Nevada,Esmeralda,Biological,2,213
Nevada,Eureka,Biological,2,214
Nevada,Humboldt,Biological,2,215
Nevada,Lander,Biological,2,216
Nevada,Lincoln,Biological,2,217
Nevada,Lyon,Biological,2,218
Nevada,Storey,Biological,2,222
Nevada,Washoe,Biological,2,223
Nevada,White Pine,Biological,2,224
Nevada,Nye,Biological,2,220
Nevada,Pershing,Biological,2,221
Nevada,Mineral,Biological,2,219
Maine,Androscoggin,Biological,2,2989
Nevada,Carson City,Biological,2,225
Maine,Aroostook,Biological,2,3055
Maine,Cumberland,Biological,2,2990
Maine,Franklin,Biological,2,3056
Maine,Hancock,Biological,2,3057
Maine,Kennebec,Biological,2,2991
Maine,Knox,Biological,2,2992
Maine,Lincoln,Biological,2,2993
Maine,Oxford,Biological,2,2994
Maine,Penobscot,Biological,2,3058
Maine,Piscataquis,Biological,2,3059
Maine,Sagadahoc,Biological,2,2995
Maine,Somerset,Biological,2,3060
Maine,Waldo,Biological,2,2996
Maine,York,Biological,2,2997
New Hampshire,Belknap,Biological,2,3012
Maine,Washington,Biological,2,3061
New Hampshire,Cheshire,Biological,2,3014
New Hampshire,Coos,Biological,2,3107
New Hampshire,Grafton,Biological,2,3015
New Hampshire,Hillsborough,Biological,2,3016
New Hampshire,Carroll,Biological,2,3013
New Hampshire,Rockingham,Biological,2,3018
New Hampshire,Strafford,Biological,2,3019
New Hampshire,Merrimack,Biological,2,3017
Alaska,Aleutians East,Biological,2,1
New Hampshire,Sullivan,Biological,2,3020
Alaska,Anchorage,Biological,2,3
Alaska,Bristol Bay,Biological,2,5
Alaska,Denali,Biological,2,6
Alaska,Fairbanks North Star,Biological,2,8
Alaska,Haines,Biological,2,9
Alaska,Kenai Peninsula,Biological,2,12
Alaska,Ketchikan Gateway,Biological,2,13
Alaska,Kodiak Island,Biological,2,14
Alaska,Lake and Peninsula,Biological,2,15
Alaska,Matanuska-Susitna,Biological,2,16
Alaska,North Slope,Biological,2,18
Alaska,Northwest Arctic,Biological,2,19
Alaska,Petersburg,Biological,2,20
Alaska,Sitka,Biological,2,22
Alaska,Yakutat,Biological,2,28
District of Columbia,District of Columbia,Biological,2,2784
Virginia,Accomack,Biological,2,2687
Virginia,Amelia,Biological,2,2690
Virginia,Amherst,Biological,2,2691
Virginia,Appomattox,Biological,2,2692
Virginia,Arlington,Biological,2,2936
Virginia,Augusta,Biological,2,2693
Virginia,Albemarle,Biological,2,2688
Virginia,Bath,Biological,2,2694
Virginia,Alleghany,Biological,2,2689
Virginia,Bedford,Biological,2,2695
Virginia,Bland,Biological,2,2316
Virginia,Botetourt,Biological,2,2696
Virginia,Buchanan,Biological,2,2317
Virginia,Brunswick,Biological,2,2697
Virginia,Buckingham,Biological,2,2698
Virginia,Campbell,Biological,2,2699
Virginia,Carroll,Biological,2,2318
Virginia,Caroline,Biological,2,2700
Virginia,Charles City,Biological,2,2701
Virginia,Clarke,Biological,2,2937
Virginia,Culpeper,Biological,2,2938
Virginia,Cumberland,Biological,2,2705
Virginia,Chesterfield,Biological,2,2703
Virginia,Craig,Biological,2,2704
Virginia,Dickenson,Biological,2,2319
Virginia,Dinwiddie,Biological,2,2706
Virginia,Essex,Biological,2,2707
Virginia,Charlotte,Biological,2,2702
Virginia,Fauquier,Biological,2,2940
Virginia,Floyd,Biological,2,2708
Virginia,Fluvanna,Biological,2,2709
Virginia,Franklin,Biological,2,2710
Virginia,Frederick,Biological,2,2941
Virginia,Gloucester,Biological,2,2711
Virginia,Giles,Biological,2,2320
Virginia,Goochland,Biological,2,2712
Virginia,Fairfax,Biological,2,2939
Virginia,Grayson,Biological,2,2321
Virginia,Greene,Biological,2,2713
Virginia,Greensville,Biological,2,2714
Virginia,Halifax,Biological,2,2715
Virginia,Hanover,Biological,2,2716
Virginia,Henrico,Biological,2,2717
Virginia,Henry,Biological,2,2718
Virginia,Highland,Biological,2,2942
Virginia,James City,Biological,2,2720
Virginia,King and Queen,Biological,2,2721
Virginia,King William,Biological,2,2723
Virginia,King George,Biological,2,2722
Virginia,Lancaster,Biological,2,2724
Virginia,Isle of Wight,Biological,2,2719
Virginia,Lee,Biological,2,2322
Virginia,Loudoun,Biological,2,2943
Virginia,Lunenburg,Biological,2,2726
Virginia,Madison,Biological,2,2944
Virginia,Mathews,Biological,2,2727
Virginia,Louisa,Biological,2,2725
Virginia,Mecklenburg,Biological,2,2728
Virginia,Montgomery,Biological,2,2730
Virginia,Middlesex,Biological,2,2729
Virginia,Nelson,Biological,2,2731
Virginia,New Kent,Biological,2,2732
Virginia,Northampton,Biological,2,2733
Virginia,Northumberland,Biological,2,2734
Virginia,Nottoway,Biological,2,2735
Virginia,Orange,Biological,2,2736
Virginia,Patrick,Biological,2,2737
Virginia,Page,Biological,2,2945
Virginia,Powhatan,Biological,2,2739
Virginia,Pittsylvania,Biological,2,2738
Virginia,Prince Edward,Biological,2,2740
Virginia,Prince George,Biological,2,2741
Virginia,Prince William,Biological,2,2946
Virginia,Pulaski,Biological,2,2323
Virginia,Rappahannock,Biological,2,2947
Virginia,Richmond,Biological,2,2742
Virginia,Roanoke,Biological,2,2743
Virginia,Rockbridge,Biological,2,2744
Virginia,Rockingham,Biological,2,2948
Virginia,Russell,Biological,2,2324
Virginia,Scott,Biological,2,2325
Virginia,Smyth,Biological,2,2326
Virginia,Southampton,Biological,2,2745
Virginia,Spotsylvania,Biological,2,2746
Virginia,Stafford,Biological,2,2950
Virginia,Sussex,Biological,2,2748
Virginia,Surry,Biological,2,2747
Virginia,Tazewell,Biological,2,2327
Virginia,Shenandoah,Biological,2,2949
Virginia,Washington,Biological,2,2328
Virginia,Westmoreland,Biological,2,2749
Virginia,Wise,Biological,2,2329
Virginia,Wythe,Biological,2,2330
Virginia,York,Biological,2,2750
Virginia,Alexandria,Biological,2,2952
Virginia,Warren,Biological,2,2951
Virginia,Buena Vista,Biological,2,2751
Virginia,Charlottesville,Biological,2,2752
Virginia,Chesapeake,Biological,2,2753
Virginia,Colonial Heights,Biological,2,2754
Virginia,Bristol,Biological,2,2331
Virginia,Covington,Biological,2,2755
Virginia,Fairfax City,Biological,2,2953
Virginia,Falls Church,Biological,2,2954
Virginia,Emporia,Biological,2,2757
