Latitude,Longitude,University,City,State,Zip,Online,NLN AD,NLN BSN,CCNE BSN,CCNE MSN,CCNE DNP,CCNE Post-Grad,ACEN Associate,ACEN Baccalaureate,ACEN Master's,ACEN Master's/Post-Master's Certificate,ACEN Clinical Doctorate/DNPSC
29.96597099,-95.56091309,Prairie View A&M University,Houston,TX,77446,0,0,0,1,1,1,1,0,0,0,0,0
45.48312759,-98.49093628,Presentation College,Aberdeen,SD,57401,0,0,0,1,1,0,0,0,0,0,0,0
40.24518967,-111.6843491,Provo College,Provo,UT,84601,0,0,0,1,0,0,0,0,0,0,0,0
40.42370605,-86.92119598,Purdue University,West Lafayette,IN,47907,0,0,0,1,1,1,1,0,0,0,0,0
40.45677567,-86.92849731,Purdue University Global,West Lafayette,IN,47906,0,0,0,1,1,1,1,0,0,0,0,0
35.18862534,-80.83296967,Queens University of Charlotte,Charlotte,NC,28274,0,0,0,1,1,0,0,0,0,0,0,0
41.41892624,-72.89364624,Quinnipiac University,Hamden,CT,06518,0,0,0,1,1,1,0,0,0,0,0,0
37.139534,-80.55110168,Radford University,Radford,VA,24142,0,0,0,1,1,1,1,0,0,0,0,0
44.85955048,-93.33821869,Rasmussen University,Bloomington,MN,55420,0,0,0,1,1,0,0,0,0,0,0,0
36.80078888,-76.19289398,Regent University,Virginia Beach,VA,23464,0,0,0,1,1,0,0,0,0,0,0,0
39.789608,-105.0302429,Regis University,Denver,CO,80221,0,0,0,1,1,1,1,0,0,0,0,0
34.32050705,-84.5509491,Reinhardt University,Waleska,GA,30183,0,0,0,1,0,0,0,0,0,0,0,0
39.00661469,-94.55692291,Research College of Nursing,Kansas City,MO,64132,0,0,0,1,1,0,0,0,0,0,0,0
41.84173584,-71.46069336,Rhode Island College,Providence,RI,02908,0,0,0,1,1,1,0,0,0,0,0,0
40.28115845,-74.74076843,Rider University,Lawrenceville,NJ,08648,0,0,0,1,1,0,1,0,0,0,0,0
40.52161026,-80.22010803,Robert Morris University,Moon Township,PA,15108,0,0,0,1,1,1,1,0,0,0,0,0
42.66625595,-83.14597321,Rochester University,Rochester Hills,MI,48307,0,0,0,1,0,0,0,0,0,0,0,0
39.03092575,-94.57155609,Rockhurst University,Kansas City,MO,64110,0,0,0,1,1,0,1,0,0,0,0,0
40.21169662,-111.6562576,Rocky Mountain University of Health Professions,Provo,UT,84606,0,0,0,0,0,1,1,0,0,0,0,0
41.87600327,-87.62518311,Roosevelt University,Chicago,IL,60605,0,0,0,1,0,0,0,0,0,0,0,0
36.073452,-115.0647964,Roseman University of Health Sciences,Henderson,NV,89014,0,0,0,1,1,0,0,0,0,0,0,0
39.70996857,-75.11919403,Rowan University,Sewell,NJ,08080,0,0,0,1,1,0,0,0,0,0,0,0
41.87454987,-87.66895294,Rush University,Chicago,IL,60612,0,0,0,0,1,1,1,0,0,0,0,0
42.727314,-73.69387817,Russell Sage College,Troy,NY,12180,0,0,0,1,1,0,1,0,0,0,0,0
39.94602585,-75.12245941,"Rutgers, The State University of New Jersey-Camden",Camden,NJ,08102,0,0,0,1,1,1,0,0,0,0,0,0
39.94602585,-75.12245941,"Rutgers, The State University of New Jersey-Newark",Newark,NJ,07102,0,0,0,1,1,1,1,0,0,0,0,0
41.22056198,-73.24239349,Sacred Heart University,Fairfield,CT,06825,0,0,0,1,1,1,0,0,0,0,0,0
43.5142746,-83.96235657,Saginaw Valley State University,University Center,MI,48710,0,0,0,1,1,1,1,0,0,0,0,0
42.98379898,-71.50721741,Saint Anselm College,Manchester,NH,03102,0,0,0,1,0,0,0,0,0,0,0,0
42.30955124,-88.9949646,Saint Anthony College of Nursing,Rockford,IL,61108,0,0,0,1,1,1,1,0,0,0,0,0
40.70125961,-89.5901947,Saint Francis Medical Center College of Nursing,Peoria,IL,61603,0,0,0,1,1,1,1,0,0,0,0,0
40.50381851,-78.63761902,Saint Francis University,Loretto,PA,15940,0,0,0,1,1,0,0,0,0,0,0,0
43.8263588,-70.48334503,Saint Joseph's College of Maine,Standish,ME,04084,0,0,0,1,1,0,1,0,0,0,0,0
38.63482285,-90.23364258,Saint Louis University,Saint Louis,MO,63103,0,0,0,1,1,1,1,0,0,0,0,0
47.04073334,-122.8154068,Saint Martin's University,Lacey,WA,98503,0,0,0,1,0,0,0,0,0,0,0,0
39.50705338,-87.46151733,Saint Mary-of-the-Woods College,Saint Mary of the Woods,IN,47876,0,0,0,1,1,0,1,0,0,0,0,0
41.70730209,-86.25724792,Saint Mary's College-Indiana,Notre Dame,IN,46556,0,0,0,1,0,1,0,0,0,0,0,0
44.0447731,-91.69578552,Saint Mary's University of Minnesota,Minneapolis,MN,55912,0,0,0,1,0,0,0,0,0,0,0,0
40.72722244,-74.07150269,Saint Peter's University,Jersey City,NJ,07306,0,0,0,1,1,1,1,0,0,0,0,0
41.70914841,-87.71551514,Saint Xavier University,Chicago,IL,60655,0,0,0,1,1,0,0,0,0,0,0,0
42.50413132,-70.8902359,Salem State University,Salem,MA,01970,0,0,0,1,1,0,0,0,0,0,0,0
38.34535217,-75.60614014,Salisbury University,Salisbury,MD,21801,0,0,0,1,1,1,1,0,0,0,0,0
41.47145844,-71.30063629,Salve Regina University,Newport,RI,02840,0,0,0,1,1,1,0,0,0,0,0,0
30.20918083,-95.47280121,Sam Houston State University,The Woodlands,TX,77384,0,0,0,1,0,0,0,0,0,0,0,0
33.46492004,-86.79134369,Samford University,Birmingham,AL,35229,0,0,0,1,1,1,1,0,0,0,0,0
37.82030869,-122.2663193,Samuel Merritt University,Oakland,CA,94609,0,0,0,1,1,1,1,0,0,0,0,0
32.77737808,-117.0714417,San Diego State University,San Diego,CA,92182,0,0,0,1,1,0,0,0,0,0,0,0
37.7241478,-122.4799423,San Francisco State University,San Francisco,CA,94132,0,0,0,1,1,0,0,0,0,0,0,0
37.335186,-121.881073,San Jose State University,San Jose,CA,95192,0,0,0,1,1,1,0,0,0,0,0,0
18.2197628,-66.05110168,San Juan Bautista School of Medicine,Caguas,PR,00725,0,0,0,1,0,0,0,0,0,0,0,0
29.67837906,-82.43254089,Santa Fe College,Gainesville,FL,32606,0,0,0,1,0,0,0,0,0,0,0,0
30.03155899,-99.12905884,Schreiner University,Kerrville,TX,78028,0,0,0,1,0,0,0,0,0,0,0,0
47.64916992,-122.3618546,Seattle Pacific University,Seattle,WA,98119,0,0,0,1,0,1,0,0,0,0,0,0
47.60917664,-122.3178482,Seattle University,Seattle,WA,98122,0,0,0,1,0,1,1,0,0,0,0,0
36.77693558,-76.24243927,Sentara College of Health Sciences,Chesapeake,VA,23320,0,0,0,1,1,0,0,0,0,0,0,0
40.74308395,-74.24607849,Seton Hall University,Nutley,NJ,07110,0,0,0,1,1,1,1,0,0,0,0,0
40.30892563,-79.55588531,Seton Hill University,Greensburg,PA,15601,0,0,0,1,0,0,0,0,0,0,0,0
39.16601563,-78.15834045,Shenandoah University,Winchester,VA,22601,0,0,0,1,1,1,1,0,0,0,0,0
39.43383408,-77.80448914,Shepherd University,Shepherdstown,WV,25443,0,0,0,1,0,1,1,0,0,0,0,0
34.25922394,-85.19596863,Shorter University,Rome,GA,30165,0,0,0,1,0,0,0,0,0,0,0,0
42.71883011,-73.75104523,Siena College,Loudonville,NY,12211,0,0,0,1,0,0,0,0,0,0,0,0
41.90460968,-84.01625824,Siena Heights University,Adrian,MI,49221,0,0,0,1,1,0,0,0,0,0,0,0
42.33906174,-71.10044098,Simmons University,Boston,MA,02115,0,0,0,1,1,1,0,0,0,0,0,0
40.61343002,-122.3313293,Simpson University,Redding,CA,96003,0,0,0,1,0,0,0,0,0,0,0,0
41.06302643,-80.04116821,Slippery Rock University,Slippery Rock,PA,16057,0,0,0,1,0,0,0,0,0,0,0,0
38.34164047,-122.6765823,Sonoma State University,Rohnert Park,CA,94928,0,0,0,1,1,0,1,0,0,0,0,0
35.96091461,-83.92155457,South College,Knoxville,TN,37909,0,0,0,1,1,1,1,0,0,0,0,0
44.31910706,-96.78351593,South Dakota State University,Brookings,SD,57007,0,0,0,1,1,1,1,0,0,0,0,0
31.99918556,-81.10725403,South University,Savannah,GA,31406,0,0,0,1,1,1,0,0,0,0,0,0
37.30243683,-89.54586029,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,MO,63703,0,0,0,1,0,0,0,0,0,0,0,0
37.31487656,-89.52804565,Southeast Missouri State University,Cape Girardeau,MO,63701,0,0,0,1,1,0,0,0,0,0,0,0
30.51731682,-90.46885681,Southeastern Louisiana University,Hammond,LA,70402,0,0,0,1,0,1,0,0,0,0,0,0
30.51731682,-90.46885681,Southeastern Louisiana University,Hammond,LA,70402,0,0,0,0,0,0,0,0,0,0,0,0
28.03013039,-81.91799927,Southeastern University,Lakeland,FL,33801,0,0,0,1,0,0,0,0,0,0,0,0
33.8807931,-117.8865051,Southern California CSU DNP Consortium,Fullerton,CA,92834,0,0,0,0,0,1,0,0,0,0,0,0
41.33176804,-72.94834137,Southern Connecticut State University,New Haven,CT,06515,0,0,0,1,1,0,1,0,0,0,0,0
38.79305267,-89.99613953,Southern Illinois University Edwardsville,Edwardsville,IL,62026,0,0,0,1,1,1,0,0,0,0,0,0
35.51356125,-97.6288147,Southern Nazarene University,Bethany,OK,73008,0,0,0,1,0,0,0,0,0,0,0,0
43.04069901,-71.45333099,Southern New Hampshire University,Manchester,NH,03106,0,0,0,1,1,0,0,0,0,0,0,0
30.52652168,-91.19293976,Southern University and A&M College,Baton Rouge,LA,70813,0,0,0,1,1,1,0,0,0,0,0,0
37.67644501,-113.0712967,Southern Utah University,Cedar City,UT,84720,0,0,0,1,0,0,0,0,0,0,0,0
44.4561615,-95.75988007,Southwest Minnesota State University,Marshall,MN,56258,0,0,0,1,0,0,0,0,0,0,0,0
31.78830147,-106.4130249,Southwest University at El Paso,El Paso,TX,79925,0,0,0,1,0,0,0,0,0,0,0,0
32.39704895,-97.32614136,Southwestern Adventist University,Keene,TX,76059,0,0,0,1,0,0,0,0,0,0,0,0
38.24142838,-85.7574234,Spalding University,Louisville,KY,40203,0,0,0,1,1,0,0,0,0,0,0,0
42.2078743,-84.55632019,Spring Arbor University,Spring Arbor,MI,49283,0,0,0,1,1,1,1,0,0,0,0,0
30.69192505,-88.13573456,Spring Hill College,Mobile,AL,36608,0,0,0,1,0,0,0,0,0,0,0,0
41.54008484,-90.58161163,St. Ambrose University,Davenport,IA,52803,0,0,0,1,0,0,0,0,0,0,0,0
42.07948685,-78.48426819,St. Bonaventure University,St. Bonaventure,NY,14778,0,0,0,1,0,0,0,0,0,0,0,0
45.54864883,-94.15148926,St. Cloud State University,St. Cloud,MN,56301,0,0,0,1,0,0,0,0,0,0,0,0
40.69322968,-73.99216461,St. Francis College,Brooklyn Heights,NY,11201,0,0,0,1,0,0,0,0,0,0,0,0
43.11480331,-77.51106262,St. John Fisher College,Rochester,NY,14618,0,0,0,1,1,1,1,0,0,0,0,0
42.51948929,-96.40590668,St. Luke's College-UnityPoint Health,Sioux City,IA,51104,0,0,0,1,0,0,0,0,0,0,0,0
44.4621315,-93.18402863,St. Olaf College,Northfield,MN,55057,0,0,0,1,0,0,0,0,0,0,0,0
27.83819008,-82.73242188,St. Petersburg College,Pinellas Park,FL,33781,0,0,0,1,0,0,0,0,0,0,0,0
25.92237854,-80.25642395,St. Thomas University,Miami Gardens,FL,33054,0,0,0,1,1,0,0,0,0,0,0,0
33.67882919,-117.8576508,Stanbridge University,Irvine,CA,92612,0,0,0,1,0,0,0,0,0,0,0,0
42.27067184,-74.92453003,State University of New York at Delhi,Delhi,NY,13753,0,0,0,0,1,0,0,0,0,0,0,0
40.65524673,-73.94573212,State University of New York Downstate Health Sciences University,Brooklyn,NY,11203,0,0,0,1,1,1,1,0,0,0,0,0
43.07733917,-73.78244019,State University of New York Empire State College,Saratoga Springs,NY,12866,0,0,0,1,1,0,0,0,0,0,0,0
43.04229736,-76.13959503,State University of New York Upstate Medical University,Syracuse,NY,13210,0,0,0,1,1,1,1,0,0,0,0,0
39.4267084,-76.7804617,Stevenson University,Owings Mills,MD,21117,0,0,0,1,1,0,0,0,0,0,0,0
39.4930191,-74.53382111,Stockton University,Galloway,NJ,08205,0,0,0,1,1,1,1,0,0,0,0,0
40.9047966,-73.1239624,Stony Brook University,Stony Brook,NY,11794,0,0,0,1,1,1,1,0,0,0,0,0
29.38339424,-100.9219818,Sul Ross State University Rio Grande College,Alpine,TX,79830,0,0,0,1,0,0,0,0,0,0,0,0
45.57470703,-122.576149,Sumner College,Portland,OR,97220,0,0,0,1,0,0,0,0,0,0,0,0
32.21501923,-98.21511841,Tarleton State University,Stephenville,TX,76401,0,0,0,1,1,0,0,0,0,0,0,0
39.98059464,-75.15573883,Temple University,Philadelphia,PA,19122,0,0,0,1,0,1,0,0,0,0,0,0
36.17575836,-85.50863647,Tennessee Technological University,Cookeville,TN,38505,0,0,0,1,1,1,0,0,0,0,0,0
35.9575119,-83.94080353,Tennessee Wesleyan University,Knoxville,TN,37924,0,0,0,1,0,0,0,0,0,0,0,0
30.59845734,-96.39733887,Texas A&M University Health Science Center,Bryan,TX,77807,0,0,0,1,1,0,0,0,0,0,0,0
31.05278778,-97.77603912,Texas A&M University-Central Texas,Killeen,TX,76549,0,0,0,1,0,0,0,0,0,0,0,0
33.24066925,-95.91260529,Texas A&M University-Commerce,Commerce,TX,75429,0,0,0,1,1,0,0,0,0,0,0,0
27.71536636,-97.32543182,Texas A&M University-Corpus Christi,Corpus Christi,TX,78412,0,0,0,1,1,1,1,0,0,0,0,0
33.49015808,-94.10540771,Texas A&M University-Texarkana,Texarkana,TX,75503,0,0,0,1,1,0,0,0,0,0,0,0
32.70785141,-97.3628006,Texas Christian University,Fort Worth,TX,76129,0,0,0,1,1,1,1,0,0,0,0,0
29.5731945,-97.98478699,Texas Lutheran University,Seguin,TX,78155,0,0,0,1,0,0,0,0,0,0,0,0
30.5685997,-97.65711975,Texas State University,Round Rock,TX,78665,0,0,0,1,1,0,0,0,0,0,0,0
33.52166367,-101.9239502,Texas Tech University Health Sciences Center,Lubbock,TX,79430,0,0,0,1,1,1,1,0,0,0,0,0
31.77320862,-106.434494,Texas Tech University Health Sciences Center-El Paso,El Paso,TX,79905,0,0,0,1,1,0,0,0,0,0,0,0
32.7323761,-97.28020477,Texas Wesleyan University,Fort Worth,TX,76105,0,0,0,0,1,1,1,0,0,0,0,0
33.22722244,-97.12705231,Texas Woman's University,Denton,TX,76204,0,0,0,1,1,1,0,0,0,0,0,0
40.22026062,-74.76830292,Thomas Edison State University,Trenton,NJ,08608,0,0,0,1,1,1,0,0,0,0,0,0
39.84344482,-75.14830017,Thomas Jefferson University,Philadelphia,PA,19107,0,0,0,1,1,1,1,0,0,0,0,0
34.59428787,-83.35559082,Toccoa Falls College,Toccoa Falls,GA,30598,0,0,0,1,0,0,0,0,0,0,0,0
40.6255455,-73.95827484,Touro College,Brooklyn,NY,11223,0,0,0,1,0,0,0,0,0,0,0,0
38.08546448,-122.2639236,Touro University California,Vallejo,CA,94592,0,0,0,0,1,1,1,0,0,0,0,0
36.04316711,-115.0239792,Touro University Nevada,Henderson,NV,89014,0,0,0,1,1,1,1,0,0,0,0,0
39.39251328,-76.61264038,Towson University,Towson,MD,21252,0,0,0,1,1,0,0,0,0,0,0,0
41.63132858,-85.01347351,Trine University,Angola,IN,46703,0,0,0,1,0,0,0,0,0,0,0,0
41.66849899,-87.78296661,Trinity Christian College,Palos Heights,IL,60463,0,0,0,1,0,0,0,0,0,0,0,0
41.48504639,-90.56900787,Trinity College of Nursing and Health Sciences,Rock Island,IL,61201,0,0,0,1,1,0,0,0,0,0,0,0
38.92796326,-77.00307465,Trinity Washington University,Washington,DC,20017,0,0,0,1,0,0,0,0,0,0,0,0
34.59619904,-83.74780273,Truett McConnell University,Cleveland,GA,30528,0,0,0,1,0,0,0,0,0,0,0,0
40.18316269,-92.58096313,Truman State University,Kirksville,MO,63501,0,0,0,1,0,0,0,0,0,0,0,0
36.17243195,-82.76087952,Tusculum University,Greeneville,TN,37743,0,0,0,1,0,0,0,0,0,0,0,0
35.30709457,-80.73516083,UNC Charlotte/WCU Dual DNP Program,Charlotte,NC,28223,0,0,0,0,0,1,0,0,0,0,0,0
39.00177765,-77.08642578,Uniformed Services University of the Health Sciences,Bethesda,MD,20814,0,0,0,0,1,1,0,0,0,0,0,0
36.87051773,-83.88822174,Union College-Kentucky,Barbourville,KY,40906,0,0,0,1,0,0,0,0,0,0,0,0
40.77339935,-96.65241241,Union College-Nebraska,Lincoln,NE,68506,0,0,0,1,0,0,0,0,0,0,0,0
35.67737961,-88.85958862,Union University,Jackson,TN,38305,0,0,0,1,1,1,1,0,0,0,0,0
32.77687073,-117.1548996,United States University,San Diego,CA,92108,0,0,0,1,1,0,0,0,0,0,0,0
37.50899887,-121.963913,Unitek College,Fremont,CA,94538,0,0,0,1,0,0,0,0,0,0,0,0
18.2058506,-67.11268616,Universidad Adventista de las Antillas,Mayaguez,PR,00681,0,0,0,1,1,0,0,0,0,0,0,0
18.38877678,-66.06128693,Universidad Ana G. Mendez,Gurabo,PR,00778,0,0,0,1,1,0,0,0,0,0,0,0
18.40151024,-66.1805191,Universidad Central de Bayamon,Bayamon,PR,00960,0,0,0,1,0,0,0,0,0,0,0,0
18.44084167,-66.05960083,Universidad del Sagrado Corazon,San Juan,PR,00914,0,0,0,1,0,0,0,0,0,0,0,0
18.18260765,-66.30304718,Universidad Interamericana de Puerto Rico-Barranquitas,Barranquitas,PR,00794,0,0,0,1,0,0,0,0,0,0,0,0
18.35026932,-66.18266296,Universidad Interamericana de Puerto Rico-Bayamon,Bayamon,PR,00957,0,0,0,1,0,0,0,0,0,0,0,0
17.96630096,-66.10810089,Universidad Interamericana de Puerto Rico-Guayama,Guayama,PR,00784,0,0,0,1,0,0,0,0,0,0,0,0
18.00780106,-66.57867432,Universidad Interamericana de Puerto Rico-Ponce,Mercedita,PR,00715,0,0,0,1,0,0,0,0,0,0,0,0
18.08336449,-67.05154419,Universidad Interamericana de Puerto Rico-San German,San German,PR,00683,0,0,0,1,0,0,0,0,0,0,0,0
43.00080872,-78.78897095,"University at Buffalo, State University of New York",Buffalo,NY,14260,0,0,0,1,0,1,1,0,0,0,0,0
41.07165527,-81.509758,"University of Akron, The",Akron,OH,44325,0,0,0,1,1,1,1,0,0,0,0,0
33.50198746,-86.80644226,University of Alabama at Birmingham,Birmingham,AL,35294,0,0,0,1,1,1,1,0,0,0,0,0
34.72452927,-86.63980103,"University of Alabama in Huntsville, The",Huntsville,AL,35899,0,0,0,1,1,1,1,0,0,0,0,0
33.21402359,-87.53913879,"University of Alabama, The",Tuscaloosa,AL,35487,0,0,0,1,1,1,1,0,0,0,0,0
61.19104385,-149.8195648,University of Alaska Anchorage,Anchorage,AK,99508,0,0,0,0,0,1,0,0,0,0,0,0
32.231884,-110.9501114,"University of Arizona, The",Tucson,AZ,85721,0,0,0,1,1,1,1,0,0,0,0,0
36.06869125,-94.17485046,University of Arkansas,Fayetteville,AR,72701,0,0,0,1,1,1,0,0,0,0,0,0
34.24687195,-92.02133942,University of Arkansas at Pine Bluff,Pine Bluff,AR,71601,0,0,0,1,0,0,0,0,0,0,0,0
34.74931717,-92.32059479,University of Arkansas for Medical Sciences,Little Rock,AR,72205,0,0,0,1,1,1,1,0,0,0,0,0
35.38261032,-94.3736496,University of Arkansas-Fort Smith,Fort Smith,AR,72913,0,0,0,1,0,0,0,0,0,0,0,0
41.16480637,-73.19065094,University of Bridgeport,Bridgeport,CT,06604,0,0,0,1,1,0,0,0,0,0,0,0
38.57068253,-121.4557495,"University of California, Davis",Sacramento,CA,95616,0,0,0,0,1,0,0,0,0,0,0,0
33.6404953,-117.8442993,"University of California, Irvine",Irvine,CA,92697,0,0,0,1,1,1,0,0,0,0,0,0
34.06892014,-118.4451828,"University of California, Los Angeles",Los Angeles,CA,90095,0,0,0,1,1,1,0,0,0,0,0,0
37.76233673,-122.4588623,"University of California, San Francisco",San Francisco,CA,94143,0,0,0,0,1,1,1,0,0,0,0,0
35.07809448,-92.45789337,University of Central Arkansas,Conway,AR,72035,0,0,0,1,1,1,1,0,0,0,0,0
28.60242653,-81.20005798,University of Central Florida,Orlando,FL,32816,0,0,0,1,1,1,1,0,0,0,0,0
38.75773621,-93.74045563,University of Central Missouri,Warrensburg,MO,64093,0,0,0,1,1,0,0,0,0,0,0,0
35.65750504,-97.47094727,University of Central Oklahoma,Edmond,OK,73034,0,0,0,1,1,0,0,0,0,0,0,0
39.13292313,-84.51495361,University of Cincinnati,Cincinnati,OH,45221,0,0,0,1,1,1,1,0,0,0,0,0
39.7449913,-104.8428421,University of Colorado,Aurora,CO,80045,0,0,0,1,1,1,1,0,0,0,0,0
38.89149475,-104.7970123,University of Colorado at Colorado Springs,Colorado Springs,CO,80918,0,0,0,1,1,1,1,0,0,0,0,0
41.80774307,-72.25398254,University of Connecticut,Storrs,CT,06269,0,0,0,1,1,1,1,0,0,0,0,0
39.67795181,-75.75061035,University of Delaware,Newark,DE,19716,0,0,0,1,1,1,1,0,0,0,0,0
42.41409302,-83.13794708,University of Detroit Mercy,Detroit,MI,48221,0,0,0,1,1,1,1,0,0,0,0,0
42.49524689,-90.69563293,University of Dubuque,Dubuque,IA,52001,0,0,0,1,0,0,0,0,0,0,0,0
41.05376816,-83.65340424,"University of Findlay, The",Findlay,OH,45840,0,0,0,1,0,0,0,0,0,0,0,0
29.64363289,-82.35492706,University of Florida,Gainesville,FL,32611,0,0,0,1,0,1,1,0,0,0,0,0
41.79849243,-72.71380615,University of Hartford,West Hartford,CT,06117,0,0,0,1,1,0,0,0,0,0,0,0
19.70024872,-155.0816803,University of Hawaii at Hilo,Hilo,HI,96720,0,0,0,0,0,1,0,0,0,0,0,0
21.29693985,-157.8171082,University of Hawaii at Manoa,Honolulu,HI,96822,0,0,0,1,1,1,0,0,0,0,0,0
29.57510757,-95.65084839,University of Houston,Sugar Land,TX,77479,0,0,0,1,1,0,0,0,0,0,0,0
29.76625824,-95.35935974,University of Houston-Downtown,Houston,TX,77002,0,0,0,1,0,0,0,0,0,0,0,0
28.81663322,-96.97847748,University of Houston-Victoria,Victoria,TX,77901,0,0,0,1,0,0,0,0,0,0,0,0
41.86960602,-87.64962006,University of Illinois at Chicago,Chicago,IL,60607,0,0,0,1,1,1,1,0,0,0,0,0
39.70957184,-86.13437653,University of Indianapolis,Indianapolis,IN,46227,0,0,0,1,1,1,1,0,0,0,0,0
41.66270828,-91.55497742,"University of Iowa, The",Iowa City,IA,52242,0,0,0,1,1,1,1,0,0,0,0,0
46.91604614,-98.70194244,University of Jamestown,Jamestown,ND,58405,0,0,0,1,0,0,0,0,0,0,0,0
38.9543457,-95.25579834,University of Kansas,Kansas City,KS,66103,0,0,0,1,1,1,0,0,0,0,0,0
38.03065109,-84.50396729,University of Kentucky,Lexington,KY,40506,0,0,0,1,1,1,1,0,0,0,0,0
30.21144104,-92.02040863,University of Louisiana at Lafayette,Lafayette,LA,70503,0,0,0,1,0,1,0,0,0,0,0,0
30.21144104,-92.02040863,University of Louisiana at Lafayette,Lafayette,LA,70503,0,0,0,0,0,0,0,0,0,0,0,0
32.52671051,-92.07537079,"University of Louisiana at Monroe, The",Monroe,LA,71209,0,0,0,1,1,0,0,0,0,0,0,0
38.21227646,-85.75849915,University of Louisville,Louisville,KY,40292,0,0,0,1,1,1,1,0,0,0,0,0
37.40060043,-79.18315125,University of Lynchburg,Lynchburg,VA,24501,0,0,0,1,0,0,0,0,0,0,0,0
44.90186691,-68.66882324,University of Maine,Orono,ME,04469,0,0,0,1,1,0,1,0,0,0,0,0
47.25039291,-68.58930206,University of Maine at Fort Kent,Fort Kent,ME,04743,0,0,0,1,0,0,0,0,0,0,0,0
46.72185898,-100.7529984,University of Mary,Bismarck,ND,58504,0,0,0,1,1,1,0,0,0,0,0,0
31.07017517,-97.46668243,University of Mary Hardin-Baylor,Belton,TX,76513,0,0,0,1,1,0,1,0,0,0,0,0
38.30130386,-77.47447205,University of Mary Washington,Fredericksburg,VA,22401,0,0,0,1,0,0,0,0,0,0,0,0
38.9869194,-76.94255066,University of Maryland,Baltimore,MD,21201,0,0,0,1,1,1,1,0,0,0,0,0
38.91265106,-76.84759521,University of Maryland Global Campus,Adelphi,MD,20783,1,0,0,1,0,0,0,0,0,0,0,0
42.38676071,-72.53005219,University of Massachusetts Amherst,Amherst,MA,01003,0,0,0,1,1,1,1,0,0,0,0,0
42.31420898,-71.03652954,University of Massachusetts Boston,Boston,MA,02125,0,0,0,1,1,1,1,0,0,0,0,0
41.62725067,-71.00540161,University of Massachusetts Dartmouth,North Dartmouth,MA,02747,0,0,0,1,1,1,0,0,0,0,0,0
33.65642166,-117.7691269,University of Massachusetts Global,Irvine,CA,92618,0,0,0,1,0,1,0,0,0,0,0,0
42.65525818,-71.32471466,University of Massachusetts Lowell,Lowell,MA,01854,0,0,0,1,1,1,0,0,0,0,0,0
42.27825928,-71.76269531,University of Massachusetts Medical School,Worcester,MA,01655,0,0,0,0,1,1,1,0,0,0,0,0
35.11875153,-89.93749237,University of Memphis,Memphis,TN,38152,0,0,0,1,1,0,1,0,0,0,0,0
25.72163391,-80.28025818,University of Miami,Coral Gables,FL,33124,0,0,0,1,1,1,1,0,0,0,0,0
42.27804184,-83.73822784,University of Michigan - Ann Arbor,Ann Arbor,MI,48109,0,0,0,1,1,1,1,0,0,0,0,0
43.01993179,-83.68819427,University of Michigan - Flint,Flint,MI,48502,0,0,0,1,1,1,1,0,0,0,0,0
44.97399139,-93.2277298,University of Minnesota,Minneapolis,MN,55455,0,0,0,1,1,1,1,0,0,0,0,0
32.32952881,-90.1746521,University of Mississippi Medical Center,Jackson,MS,39216,0,0,0,1,1,1,1,0,0,0,0,0
38.9403801,-92.3277359,University of Missouri - Columbia,Columbia,MO,65211,0,0,0,1,1,1,1,0,0,0,0,0
39.03336716,-94.57775879,University of Missouri - Kansas City,Kansas City,MO,64110,0,0,0,1,1,1,1,0,0,0,0,0
38.70921707,-90.30831909,University of Missouri - St. Louis,St. Louis,MO,63121,0,0,0,1,0,1,1,0,0,0,0,0
30.79250717,-88.13134766,University of Mobile,Mobile,AL,36613,0,0,0,1,1,1,1,0,0,0,0,0
35.20782089,-78.0710907,University of Mount Olive,Mount Olive,NC,28365,0,0,0,1,1,0,0,0,0,0,0,0
40.90560913,-81.10923767,University of Mount Union,Alliance,OH,44601,0,0,0,1,0,0,0,0,0,0,0,0
41.25485611,-95.975914,University of Nebraska Medical Center,Omaha,NE,68198,0,0,0,1,1,1,1,0,0,0,0,0
36.10749435,-115.1435242,"University of Nevada, Las Vegas",Las Vegas,NV,89154,0,0,0,1,1,1,1,0,0,0,0,0
39.54533005,-119.8161545,"University of Nevada, Reno",Reno,NV,89557,0,0,0,1,1,1,1,0,0,0,0,0
43.13894653,-70.93702698,University of New Hampshire,Durham,NH,03824,0,0,0,1,1,1,1,0,0,0,0,0
35.08432007,-106.6197815,University of New Mexico,Albuquerque,NM,87131,0,0,0,1,1,1,1,0,0,0,0,0
34.80746841,-87.6812973,University of North Alabama,Florence,AL,35632,0,0,0,1,1,0,1,0,0,0,0,0
35.90491104,-79.04691315,University of North Carolina at Chapel Hill,Chapel Hill,NC,27599,0,0,0,1,1,1,1,0,0,0,0,0
35.30709457,-80.73516083,"University of North Carolina at Charlotte, The",Charlotte,NC,28223,0,0,0,1,1,0,1,0,0,0,0,0
35.30709457,-80.73516083,"University of North Carolina at Charlotte, The",Charlotte,NC,28223,0,0,0,0,0,0,0,0,0,0,0,0
36.06892776,-79.81019592,University of North Carolina at Greensboro,Greensboro,NC,27402,0,0,0,1,1,1,0,0,0,0,0,0
