PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
AL0000728,SECTION-DUTTON WATER SYSTEM,Region 4,Alabama,Community water system,32949,RAINSVILLE,Jackson,42,4,41
AL0001148,ALABASTER WATER BOARD,Region 4,Alabama,Community water system,39474,ALABASTER,Shelby,35,49,43
AL0001142,PHENIX CITY UTILITIES,Region 4,Alabama,Community water system,42267,PHENIX CITY,Russell,13,70,73
AL0001145,RUSSELL COUNTY WATER AUTHORITY,Region 4,Alabama,Community water system,16800,PHENIX CITY,Russell,27,4,39
AL0000318,LAGRANGE MOUNTAIN WATER AUTHORITY,Region 4,Alabama,Community water system,1206,LEIGHTON,Colbert,7,2,33
AL0000353,ROCKFORD WATER WORKS,Region 4,Alabama,Community water system,2043,ROCKFORD,Coosa,10,30,35
AL0001088,NE MORGAN CO WATER AND SEWER AUTHORITY,Region 4,Alabama,Community water system,23871,SOMERVILLE,Morgan,14,6,40
AL0000040,"HUBBARD LANDING, INC",Region 4,Alabama,Transient non-community system,15,STOCKTON,Baldwin,7,19,33
AL0001222,SUMTER COUNTY WATER AUTHORITY,Region 4,Alabama,Community water system,10983,LIVINGSTON,Sumter,20,11,48
AL0001002,MOBILE COUNTY WATER & FIRE PRO AUTHORITY,Region 4,Alabama,Community water system,39573,THEODORE,Mobile,26,81,47
AL0001799,"LAKE MITCHELL WATER, INCORPORATED",Region 4,Alabama,Community water system,300,ROCKFORD,Coosa,2,10,9
AL0000885,MADISON WATER WORKS & SEWER,Region 4,Alabama,Community water system,50000,MADISON,Madison,37,30,51
AL0000676,COLUMBIA WATER WORKS,Region 4,Alabama,Community water system,1188,COLUMBIA,Houston,6,4,36
AL0000685,GORDON TOWN OF,Region 4,Alabama,Community water system,480,GORDON,Houston,5,5,38
AL0001047,FRISCO CITY WATER SYSTEM,Region 4,Alabama,Community water system,2100,FRISCO CITY,Monroe,8,155,30
AL0001790,PARKER CREEK WATER COMPANY,Region 4,Alabama,Community water system,1500,BIRMINGHAM,Coosa,4,11,17
AL0000001,AUTAUGA CO WATER AUTHORITY,Region 4,Alabama,Community water system,7710,PRATTVILLE,Autauga,25,2,47
AL0001674,OLD CAHAWBA ARCHAEOLOGICAL PARK,Region 4,Alabama,Transient non-community system,25,SELMA,Dallas,4,8,31
AL0001073,"PINTLALA WATER SYSTEM, INC.",Region 4,Alabama,Community water system,5253,HOPE HULL,Montgomery,13,6,50
AL0001074,"RAMER WATER COMPANY, INC.",Region 4,Alabama,Community water system,1398,RAMER,Montgomery,9,69,39
AL0000523,VALLEY HEAD WATER WORKS BOARD,Region 4,Alabama,Community water system,2928,VALLEY HEAD,DeKalb,10,3,37
AL0000535,ELMORE WATER & SEWER AUTHORITY,Region 4,Alabama,Community water system,12690,ELMORE,Elmore,28,4,58
AL0000547,CENTRAL ELMORE WATER AUTHORITY,Region 4,Alabama,Community water system,36900,WETUMPKA,Elmore,22,13,44
AL0001092,WEST MORGAN-EAST LAWRENCE WATER AUTHORIT,Region 4,Alabama,Community water system,30000,DECATUR,Morgan,15,1,36
AL0001110,BRUNDIDGE WATER DEPARTMENT,Region 4,Alabama,Community water system,3672,BRUNDIDGE,Pike,13,28,36
AL0000061,ROBERTSDALE (CITY OF),Region 4,Alabama,Community water system,7260,ROBERTSDALE,Baldwin,16,145,39
AL0000038,GULF SHORES (UTILITIES BOARD CITY OF),Region 4,Alabama,Community water system,23823,GULF SHORES,Baldwin,30,2,39
AL0001136,"WESTROCK COATED BOARD, LLC",Region 4,Alabama,Non-Transient non-community system,700,PHENIX CITY,Russell,7,24,34
AL0001137,FT MITCHELL WATER SYSTEM,Region 4,Alabama,Community water system,13200,,Russell,22,23,42
AL0000254,FULTON (UTILITIES BOARD OF THE TOWN OF),Region 4,Alabama,Community water system,534,FULTON,Clarke,6,5,30
AL0000314,COLBERT COUNTY RURAL WATER SYSTEM,Region 4,Alabama,Community water system,10731,TUSCUMBIA,Colbert,23,15,37
AL0000003,BILLINGSLEY WATER SYSTEM,Region 4,Alabama,Community water system,1473,BILLINGSLEY,Autauga,12,3,31
AL0001789,COFFEE COUNTY WATER AUTHORITY,Region 4,Alabama,Community water system,5718,NEW BROCKTON,Coffee,24,4,24
AL0000316,HAWK PRIDE MT WATER SYSTEM,Region 4,Alabama,Community water system,4035,TUSCUMBIA,Colbert,10,15,45
AL0000800,TOWN CREEK WATER SYSTEM,Region 4,Alabama,Community water system,1635,TOWN CREEK,Lawrence,6,2,40
AL0000681,DOTHAN UTILITIES (CITY OF),Region 4,Alabama,Community water system,90069,DOTHAN,Houston,81,129,67
AL0001422,NORTHEAST ALABAMA WATER SYSTEM,Region 4,Alabama,Community water system,42609,FORT PAYNE,DeKalb,57,67,41
AL0000947,SARDIS CITY WATER BOARD,Region 4,Alabama,Community water system,4956,BOAZ,Etowah,7,7,31
AL0001672,REMLAP-PINE MTN WATER AUTHORITY,Region 4,Alabama,Community water system,2580,REMLAP,Blount,8,3,26
AL0000726,PISGAH WATER WORKS,Region 4,Alabama,Community water system,1407,PISGAH,Jackson,5,3,33
AL0000669,WILLS CROSS ROADS WATER SYSTEM,Region 4,Alabama,Community water system,570,ABBEVILLE,Henry,6,28,32
AL0000506,COLLINSVILLE WATER WORKS,Region 4,Alabama,Community water system,4290,COLLINSVILLE,DeKalb,17,5,44
AL0000563,ESCAMBIA COMMUNITY UTILITIES LLC,Region 4,Alabama,Community water system,1500,HUXFORD,Escambia,11,5,32
AL0001176,ASHVILLE WATER AND SEWER,Region 4,Alabama,Community water system,4107,ASHVILLE,St. Clair,9,13,43
AL0000021,INTERNATIONAL PAPER (AUTAUGA CO.),Region 4,Alabama,Non-Transient non-community system,600,PRATTVILLE,Autauga,5,2,31
