State,County,LACCESS_NHNA15
OH,Erie,51.33467926
OH,Fairfield,52.82286
OH,Fayette,3.152429869
OH,Franklin,650.8723952
OH,Fulton,21.0226247
OH,Gallia,26.37509325
OH,Geauga,12.21023316
OH,Greene,137.9009223
OH,Guernsey,17.99380822
OH,Hamilton,371.5694238
OH,Hancock,24.84214914
OH,Hardin,2.898146657
OH,Harrison,0.650305846
OH,Henry,9.754048186
OH,Highland,8.177799489
OH,Hocking,20.37966177
OH,Holmes,0
OH,Huron,9.851456542
OH,Jackson,3.342802375
OH,Jefferson,21.09648478
OH,Knox,30.17749183
OH,Lake,68.88837907
OH,Lawrence,16.50181817
OH,Licking,105.9741798
OH,Logan,11.75189145
OH,Lorain,241.4087356
OH,Lucas,186.5369213
OH,Madison,24.25414466
OH,Mahoning,123.7136497
OH,Marion,38.24424539
OH,Medina,44.70051036
OH,Meigs,17.1293381
OH,Mercer,3.754970953
OH,Miami,15.49987747
OH,Monroe,1.455586926
OH,Montgomery,298.213398
OH,Morgan,6.84842839
OH,Morrow,0
OH,Muskingum,62.8091036
OH,Noble,11.12919819
OH,Ottawa,16.31549088
OH,Paulding,2.666727794
OH,Perry,2.141726087
OH,Pickaway,12.88653815
OH,Pike,26.34108151
OH,Portage,86.49429187
OH,Preble,0.958690003
OH,Putnam,11.71695596
OH,Richland,60.79367495
OH,Ross,20.84201572
OH,Sandusky,13.47162952
OH,Scioto,82.8640624
OH,Seneca,21.51649658
OH,Shelby,17.50820539
OH,Stark,253.7471038
OH,Summit,284.4712003
OH,Trumbull,75.76436936
OH,Tuscarawas,56.76864036
OH,Union,14.44798395
OH,Van Wert,7.076152112
OH,Vinton,16.08533581
OH,Warren,118.9271934
OH,Washington,14.43318917
OH,Wayne,31.53142751
OH,Williams,20.10546894
OH,Wood,105.1101487
OH,Wyandot,2.388670146
OK,Adair,732.2498332
OK,Alfalfa,113.2114507
OK,Atoka,798.6593161
OK,Beaver,25.0000003
OK,Beckham,87.50199381
OK,Blaine,562.4566145
OK,Bryan,1227.450461
OK,Caddo,1701.40624
OK,Canadian,1361.273781
OK,Carter,487.9304182
OK,Cherokee,3627.238301
OK,Choctaw,1179.249292
OK,Cimarron,4.50538261
OK,Cleveland,1977.728317
OK,Coal,313.9430295
OK,Comanche,1528.24754
OK,Cotton,507.0092624
OK,Craig,554.0558143
OK,Creek,1418.905159
OK,Custer,564.1425706
OK,Delaware,2274.83253
OK,Dewey,276.9999994
OK,Ellis,67.00000006
OK,Garfield,209.4440898
OK,Garvin,447.7239474
OK,Grady,366.5993298
OK,Grant,52.89839967
OK,Greer,6.28241293
OK,Harmon,0
OK,Harper,11.00000002
OK,Haskell,741.132748
OK,Hughes,628.2979026
OK,Jackson,93.73661685
OK,Jefferson,82.60133015
OK,Johnston,743.4784993
OK,Kay,1293.477068
OK,Kingfisher,95.0780452
OK,Kiowa,387.0037025
OK,Latimer,701.0174939
OK,Le Flore,1132.625681
OK,Lincoln,137.7874444
OK,Logan,283.3976941
OK,Love,114.4166443
OK,McClain,258.498152
OK,McCurtain,1019.7226
OK,McIntosh,540.3736808
OK,Major,15.3850902
OK,Marshall,390.5792894
OK,Mayes,753.2675757
OK,Murray,95.47710925
OK,Muskogee,1674.790946
OK,Noble,589.6514665
OK,Nowata,450.8011595
OK,Okfuskee,278.5654987
OK,Oklahoma,4655.721888
OK,Okmulgee,1507.46771
OK,Osage,1793.507124
OK,Ottawa,826.8477888
OK,Pawnee,18.79827289
OK,Payne,808.9992155
OK,Pittsburg,2638.551204
OK,Pontotoc,1341.361461
OK,Pottawatomie,1666.258377
OK,Pushmataha,944.6583986
OK,Roger Mills,174.2836901
OK,Rogers,1826.003718
OK,Seminole,465.3308925
OK,Sequoyah,733.6853335
OK,Stephens,367.4787983
OK,Texas,109.419191
OK,Tillman,98.40174975
OK,Tulsa,8913.159096
OK,Wagoner,1848.352847
OK,Washington,1790.074879
OK,Washita,165.8810672
OK,Woods,55.06418684
OK,Woodward,216.6164239
OR,Baker,98.5151111
OR,Benton,181.0109085
OR,Clackamas,354.0796095
OR,Clatsop,80.12361727
OR,Columbia,77.78044701
OR,Coos,177.5122759
OR,Crook,56.25886555
OR,Curry,62.51419309
OR,Deschutes,180.3976037
OR,Douglas,524.7977135
OR,Gilliam,12.00000023
OR,Grant,36.00000023
OR,Harney,48.97540804
OR,Hood River,6.696064462
OR,Jackson,400.1357714
OR,Jefferson,2066.855994
OR,Josephine,182.5557703
OR,Klamath,1194.293589
OR,Lake,77.46048384
OR,Lane,746.9166899
OR,Lincoln,172.8828764
OR,Linn,327.1628748
OR,Malheur,63.15480176
OR,Marion,799.0636452
OR,Morrow,51.47475094
OR,Multnomah,513.5605888
OR,Polk,633.1315571
OR,Sherman,15.35053308
OR,Tillamook,23.91469221
OR,Umatilla,674.8958906
OR,Union,41.05984911
OR,Wallowa,4.322483434
OR,Wasco,832.8282282
OR,Washington,313.0494433
OR,Wheeler,18
OR,Yamhill,323.2477909
PA,Adams,20.48404417
PA,Allegheny,349.4705465
PA,Armstrong,3.050329056
PA,Beaver,58.06615535
PA,Bedford,15.15455073
PA,Berks,109.3571733
PA,Blair,30.1265156
PA,Bradford,12.37898578
PA,Bucks,258.4764084
PA,Butler,20.35358478
PA,Cambria,45.02026015
PA,Cameron,1.998964846
PA,Carbon,11.56977083
PA,Centre,29.75559048
PA,Chester,405.5434226
PA,Clarion,3.49612164
PA,Clearfield,10.30562509
PA,Clinton,4.380484131
PA,Columbia,4.727855059
PA,Crawford,15.05665662
PA,Cumberland,81.18775215
PA,Dauphin,160.0276165
PA,Delaware,90.03500248
PA,Elk,1.252774726
PA,Erie,135.64929
PA,Fayette,39.27141405
PA,Forest,0.037465906
PA,Franklin,37.34788952
PA,Fulton,4.931409288
PA,Greene,9.233673415
PA,Huntingdon,1.418722751
PA,Indiana,33.65801843
PA,Jefferson,5.85479622
PA,Juniata,15.02280178
PA,Lackawanna,36.91990509
PA,Lancaster,198.7981616
PA,Lawrence,30.60185022
PA,Lebanon,17.80280566
PA,Lehigh,122.8382852
PA,Luzerne,45.13975439
PA,Lycoming,42.48527988
PA,McKean,3.644511065
PA,Mercer,15.83044784
PA,Mifflin,2.401810642
PA,Monroe,209.916084
PA,Montgomery,255.7072082
PA,Montour,2.036387696
PA,Northampton,103.586509
PA,Northumberland,14.60655508
PA,Perry,5.621157637
PA,Philadelphia,25.6904486
PA,Pike,18.03993241
PA,Potter,4.549372534
PA,Schuylkill,17.78782904
PA,Snyder,3.709064137
PA,Somerset,15.19357519
PA,Sullivan,6.599595858
PA,Susquehanna,1.039456904
PA,Tioga,10.11669043
PA,Union,104.7978274
PA,Venango,5.940980188
PA,Warren,5.575537298
PA,Washington,58.56264466
PA,Wayne,7.82564323
PA,Westmoreland,97.3741327
PA,Wyoming,0.036258187
PA,York,182.9073606
RI,Bristol,45.17349796
RI,Kent,122.0387056
RI,Newport,60.59167058
RI,Providence,208.2771148
RI,Washington,330.7773593
SC,Abbeville,0.022883667
SC,Aiken,112.2231251
SC,Allendale,2.673485594
SC,Anderson,106.8517474
SC,Bamberg,18.28479768
SC,Barnwell,0.392439038
SC,Beaufort,169.1407174
SC,Berkeley,298.8169148
SC,Calhoun,0
SC,Charleston,219.4343029
SC,Cherokee,19.32194164
SC,Chester,24.26850438
SC,Chesterfield,43.42679852
SC,Clarendon,12.62200876
SC,Colleton,151.9758722
SC,Darlington,39.80109492
SC,Dillon,69.07368959
SC,Dorchester,152.5685712
SC,Edgefield,8.195593135
SC,Fairfield,13.55441806
SC,Florence,77.20484574
SC,Georgetown,32.35248348
SC,Greenville,469.1799565
SC,Greenwood,41.249957
SC,Hampton,8.085423012
SC,Horry,188.8322903
SC,Jasper,6.735599957
SC,Kershaw,26.19664251
SC,Lancaster,34.25078095
SC,Laurens,25.33552026
SC,Lee,5.158411839
SC,Lexington,257.2890787
SC,McCormick,0
SC,Marion,5.821431635
SC,Marlboro,402.2265754
SC,Newberry,34.89433749
SC,Oconee,30.60282791
SC,Orangeburg,19.89325802
SC,Pickens,72.33882346
SC,Richland,382.7637844
SC,Saluda,11.392279
SC,Spartanburg,260.9748523
SC,Sumter,93.48075168
SC,Union,2.927168034
SC,Williamsburg,11.29956785
SC,York,280.9295716
SD,Aurora,38.99999902
SD,Beadle,26.19123139
SD,Bennett,2005.381053
SD,Bon Homme,7.370283774
SD,Brookings,128.1408313
SD,Brown,278.5048117
SD,Brule,39.09561279
SD,Buffalo,1603.101301
SD,Butte,50.00000019
SD,Campbell,4.999999808
SD,Charles Mix,133.3460817
SD,Clark,2.000000046
SD,Clay,125.2786292
SD,Codington,142.6798491
SD,Corson,2343.579613
SD,Custer,69.13929824
SD,Davison,108.4984386
SD,Day,495.5355473
SD,Deuel,12.00000033
SD,Dewey,1178.881797
SD,Douglas,52.10143801
SD,Edmunds,6.999999938
SD,Fall River,136.4035287
SD,Faulk,0
SD,Grant,14.00000002
SD,Gregory,184.4873172
SD,Haakon,16.69247647
SD,Hamlin,19.00000021
SD,Hand,0
SD,Hanson,1.140963541
SD,Harding,18.99999978
SD,Hughes,464.0324343
SD,Hutchinson,0.294087995
SD,Hyde,119.9999996
SD,Jackson,1259.942695
SD,Jerauld,4.999999996
SD,Jones,20.00000012
SD,Kingsbury,15.00002072
SD,Lake,5.999999686
SD,Lawrence,119.1895701
SD,Lincoln,26.04844356
SD,Lyman,1400.764139
SD,McCook,14.12446161
SD,McPherson,1
SD,Marshall,335.4078383
SD,Meade,165.0157041
SD,Mellette,1107.108759
SD,Miner,1.000000027
SD,Minnehaha,797.2708991
SD,Moody,886.0582069
SD,Pennington,1994.242511
SD,Perkins,15.00000002
SD,Potter,19.99999998
SD,Roberts,564.8787163
SD,Sanborn,5.999999944
SD,Shannon,10348.13834
SD,Spink,11.99999958
SD,Stanley,31.03597699
SD,Sully,15.99999992
SD,Todd,1667.269524
SD,Tripp,137.9013338
SD,Turner,0.071016708
SD,Union,30.48354897
SD,Walworth,62.27017196
SD,Yankton,162.9232057
SD,Ziebach,774.3033161
TN,Anderson,83.9436498
TN,Bedford,26.33924631
TN,Benton,11.95914941
TN,Bledsoe,1.05552547
TN,Blount,155.3133353
TN,Bradley,89.18729034
TN,Campbell,17.87834128
TN,Cannon,0.870239576
TN,Carroll,37.26792855
TN,Carter,51.21044817
TN,Cheatham,0.145485125
TN,Chester,8.233372298
TN,Claiborne,27.54059757
TN,Clay,0
TN,Cocke,27.62215229
TN,Coffee,33.09103818
TN,Crockett,0.490918861
TN,Cumberland,40.64402345
TN,Davidson,393.8402066
TN,Decatur,6.943274957
TN,DeKalb,0.006544205
TN,Dickson,16.52393945
TN,Dyer,18.37739431
TN,Fayette,3.537374672
TN,Fentress,0.113982617
TN,Franklin,30.14804516
TN,Gibson,15.9032443
TN,Giles,10.51618381
TN,Grainger,0
TN,Greene,10.53282346
TN,Grundy,0.46383351
TN,Hamblen,108.9968915
TN,Hamilton,402.9637865
TN,Hancock,0
TN,Hardeman,12.43035448
TN,Hardin,4.102571376
TN,Hawkins,21.17602995
TN,Haywood,4.000141618
TN,Henderson,5.218592148
TN,Henry,23.43658011
TN,Hickman,10.03350664
TN,Houston,2.954321969
TN,Humphreys,12.48518711
TN,Jackson,0
TN,Jefferson,13.86005002
TN,Johnson,6.342513178
TN,Knox,450.2727346
TN,Lake,0
TN,Lauderdale,8.336661812
TN,Lawrence,23.40738503
TN,Lewis,1.906980499
TN,Lincoln,17.49699754
TN,Loudon,35.49124954
TN,McMinn,21.10884099
TN,McNairy,3.782298511
TN,Macon,1.766437694
TN,Madison,39.83530707
TN,Marion,10.79686245
TN,Marshall,7.640498306
TN,Maury,37.57855322
TN,Meigs,0
TN,Monroe,4.73188441
TN,Montgomery,311.2196999
TN,Moore,5.163394924
TN,Morgan,25.50193699
TN,Obion,4.093343762
TN,Overton,0.177291221
TN,Perry,16.13159358
TN,Pickett,0
TN,Polk,0
TN,Putnam,60.3768149
TN,Rhea,13.9128006
TN,Roane,61.79992212
TN,Robertson,17.78974314
TN,Rutherford,205.360467
TN,Scott,0.107981505
TN,Sequatchie,0.010021946
TN,Sevier,41.74972228
TN,Shelby,675.5613535
TN,Smith,0.609378465
TN,Stewart,0.540756984
TN,Sullivan,148.0573895
TN,Sumner,150.5330851
TN,Tipton,32.16315233
TN,Trousdale,
TN,Unicoi,11.60376597
TN,Union,0
TN,Van Buren,0
TN,Warren,13.38109119
TN,Washington,73.16871709
TN,Wayne,9.747435524
TN,Weakley,13.74141561
TN,White,9.552908804
TN,Williamson,100.7082591
TN,Wilson,91.08053496
TX,Anderson,54.99526487
TX,Andrews,42.68778857
TX,Angelina,102.2421965
TX,Aransas,76.78456033
TX,Archer,6.364067762
TX,Armstrong,15.00000001
TX,Atascosa,60.95333961
TX,Austin,17.70065727
TX,Bailey,4.762526657
TX,Bandera,46.75952747
TX,Bastrop,235.8846203
TX,Baylor,0.76080054
TX,Bee,61.60742835
TX,Bell,833.0797777
TX,Bexar,3730.127166
TX,Blanco,3.670045307
TX,Borden,2.000000019
TX,Bosque,7.959603416
TX,Bowie,164.9968483
TX,Brazoria,386.0379376
TX,Brazos,210.7288798
TX,Brewster,44.35039944
TX,Briscoe,2.999999964
TX,Brooks,7.221487941
TX,Brown,70.75548324
TX,Burleson,20.54563462
TX,Burnet,120.2242099
TX,Caldwell,29.89332115
TX,Calhoun,44.32484449
TX,Callahan,20.86011525
TX,Cameron,434.6370993
TX,Camp,6.202152716
TX,Carson,8.956263201
TX,Cass,6.836810543
TX,Castro,9.409515801
TX,Chambers,61.81065345
TX,Cherokee,28.64180696
TX,Childress,19.26443553
TX,Clay,64.25978312
TX,Cochran,11.55471904
TX,Coke,37.00000019
TX,Coleman,4.183043918
TX,Collin,585.271646
TX,Collingsworth,5.891292544
TX,Colorado,14.17488306
TX,Comal,144.7130535
TX,Comanche,15.65353239
TX,Concho,8.999999976
TX,Cooke,37.36974478
TX,Coryell,342.2519643
TX,Cottle,4.999999762
TX,Crane,2.533058941
TX,Crockett,0.094024032
TX,Crosby,4.000000107
TX,Culberson,1.999999951
TX,Dallam,26.87072031
TX,Dallas,2620.725531
TX,Dawson,27.1641402
TX,Deaf Smith,33.5499341
TX,Delta,2.030448727
TX,Denton,1027.624359
TX,DeWitt,8.518155699
TX,Dickens,3.999999948
TX,Dimmit,15.46501347
TX,Donley,0
TX,Duval,9.451221375
TX,Eastland,12.52055149
TX,Ector,285.4753778
TX,Edwards,9.999999862
TX,Ellis,172.4156274
TX,El Paso,1169.922543
TX,Erath,109.6514933
TX,Falls,6.762392375
TX,Fannin,89.02792052
TX,Fayette,45.77069715
TX,Fisher,3.630375718
TX,Floyd,2.999999991
TX,Foard,2.999999993
TX,Fort Bend,587.815448
TX,Franklin,6.413280461
TX,Freestone,17.04318015
TX,Frio,3.981954257
TX,Gaines,0.246871129
TX,Galveston,509.4229771
TX,Garza,1.708066948
TX,Gillespie,34.49445183
TX,Glasscock,4.00000003
TX,Goliad,17.22860756
TX,Gonzales,51.49934076
TX,Gray,69.70764655
TX,Grayson,349.4927743
TX,Gregg,138.2263678
TX,Grimes,61.15900452
TX,Guadalupe,276.6141303
TX,Hale,76.02509701
TX,Hall,2.99999992
TX,Hamilton,12.6909083
TX,Hansford,51.39930286
TX,Hardeman,11.04119659
TX,Hardin,73.27372051
TX,Harris,4714.186116
TX,Harrison,56.77784572
TX,Hartley,7.000000083
TX,Haskell,12.79774574
TX,Hays,222.8122408
TX,Hemphill,0.999999998
TX,Henderson,124.2932601
TX,Hidalgo,749.8819756
TX,Hill,4.524219018
TX,Hockley,106.6156904
TX,Hood,141.0819711
TX,Hopkins,27.12564606
TX,Houston,38.22498246
TX,Howard,154.5513689
TX,Hudspeth,37.99999941
TX,Hunt,82.13793167
TX,Hutchinson,102.3370085
TX,Irion,7.000000174
TX,Jack,26.68186151
TX,Jackson,18.51413062
TX,Jasper,21.60965884
TX,Jeff Davis,5.695198019
TX,Jefferson,259.650561
TX,Jim Hogg,9.076804962
TX,Jim Wells,30.47854727
TX,Johnson,269.4026182
TX,Jones,26.63907782
TX,Karnes,10.92492344
TX,Kaufman,72.3249085
TX,Kendall,29.55254998
TX,Kenedy,5.999999925
TX,Kent,6.999999888
TX,Kerr,107.9550895
TX,Kimble,9.939512521
TX,King,3.000000091
TX,Kinney,0
TX,Kleberg,52.76138513
TX,Knox,11.17193966
TX,Lamar,205.2139627
TX,Lamb,0
TX,Lampasas,25.34821181
TX,La Salle,22.84793934
TX,Lavaca,13.5030165
TX,Lee,4.010321162
TX,Leon,11.5428873
TX,Liberty,84.90527904
TX,Limestone,40.24104949
TX,Lipscomb,37.00000022
TX,Live Oak,10.10903515
TX,Llano,46.55616119
TX,Loving,4.000000067
TX,Lubbock,363.5433841
TX,Lynn,20.98555051
TX,McCulloch,23.95403838
TX,McLennan,591.1573208
TX,McMullen,0
TX,Madison,13.19244116
TX,Marion,8.212997538
TX,Martin,1.750124152
TX,Mason,6.304397235
TX,Matagorda,46.85297089
TX,Maverick,145.4692075
TX,Medina,62.31906614
TX,Menard,0.999999984
TX,Midland,270.5154323
TX,Milam,38.41938087
TX,Mills,4.495790535
TX,Mitchell,2.424895464
TX,Montague,20.83852284
TX,Montgomery,713.5063938
TX,Moore,132.0744755
TX,Morris,2.134007989
TX,Motley,0
TX,Nacogdoches,110.4098467
TX,Navarro,42.42419815
TX,Newton,33.04289739
TX,Nolan,18.85478957
TX,Nueces,657.3763101
TX,Ochiltree,11.36199043
TX,Oldham,12.99999997
TX,Orange,117.6558518
TX,Palo Pinto,70.81075415
TX,Panola,19.35055408
TX,Parker,149.6564097
TX,Parmer,41.49864342
TX,Pecos,20.65738674
TX,Polk,649.8615525
TX,Potter,196.3273869
TX,Presidio,41.00000013
TX,Rains,
TX,Randall,105.9293307
TX,Reagan,1.999999994
TX,Real,36.99999985
TX,Red River,60.47864771
TX,Reeves,28.89103486
TX,Refugio,13.61635314
TX,Roberts,3.000000049
TX,Robertson,22.10172485
TX,Rockwall,86.9408553
TX,Runnels,27.81242955
TX,Rusk,80.9774668
TX,Sabine,6.597223934
TX,San Augustine,2.148536261
TX,San Jacinto,8.820936079
TX,San Patricio,78.81855365
TX,San Saba,15.99999957
TX,Schleicher,0
TX,Scurry,42.83453682
TX,Shackelford,3
TX,Shelby,5.251813846
TX,Sherman,6.99999979
TX,Smith,221.7818097
TX,Somervell,0
TX,Starr,24.45266958
TX,Stephens,10.55994369
TX,Sterling,23.0000003
TX,Stonewall,1.227170158
TX,Sutton,6.999999898
TX,Swisher,15.77214818
TX,Tarrant,2856.724834
TX,Taylor,301.9811404
TX,Terrell,9.000000135
TX,Terry,36.2303902
TX,Throckmorton,11.99999982
TX,Titus,38.7538471
TX,Tom Green,380.3642006
TX,Travis,1978.144329
TX,Trinity,6.340958635
TX,Tyler,61.86168868
TX,Upshur,43.8082557
TX,Upton,22.00000019
TX,Uvalde,64.99041883
TX,Val Verde,104.176494
TX,Van Zandt,47.41121674
TX,Victoria,158.716391
TX,Walker,78.75836188
TX,Waller,23.26346562
TX,Ward,11.29433969
TX,Washington,8.973245813
TX,Webb,217.3755602
TX,Wharton,34.32036093
TX,Wheeler,3.00000016
TX,Wichita,473.8494865
TX,Wilbarger,40.17370356
TX,Willacy,0.072549976
TX,Williamson,891.5297564
TX,Wilson,6.641493638
TX,Winkler,0.800348997
TX,Wise,28.62295618
TX,Wood,32.80476587
TX,Yoakum,7.605649755
TX,Young,66.96546446
TX,Zapata,30.5641356
TX,Zavala,15.47084611
UT,Beaver,1.015957531
UT,Box Elder,77.48879333
UT,Cache,127.0447077
UT,Carbon,87.036954
UT,Daggett,7.99999992
UT,Davis,311.4133901
UT,Duchesne,83.40057613
UT,Emery,2.000000012
UT,Garfield,50.99999876
UT,Grand,56.93131842
UT,Iron,406.4331077
UT,Juab,69.9046273
UT,Kane,73.61415708
UT,Millard,45.16026893
UT,Morgan,0
UT,Piute,5.000000008
UT,Rich,15.99999927
UT,Salt Lake,782.6281859
UT,San Juan,6333.119546
UT,Sanpete,28.7899286
UT,Sevier,6.730648774
UT,Summit,29.59758337
UT,Tooele,243.6688873
UT,Uintah,523.2099689
UT,Utah,546.6826321
UT,Wasatch,9.597184278
UT,Washington,378.8967546
UT,Wayne,8.999999904
UT,Weber,282.7731641
VT,Addison,2.063574698
VT,Bennington,16.46413688
VT,Caledonia,6.55592332
VT,Chittenden,63.82789561
VT,Essex,12.9785381
VT,Franklin,12.15347023
VT,Grand Isle,0.356399975
VT,Lamoille,2.452005782
VT,Orange,10.19243198
VT,Orleans,21.42847298
VT,Rutland,16.19690284
VT,Washington,13.60997821
VT,Windham,12.68246899
VT,Windsor,9.08258123
VA,Accomack,1.64804623
VA,Albemarle,36.43619348
VA,Alleghany,2.447965524
VA,Amelia,14.06157041
VA,Amherst,25.28737393
VA,Appomattox,0.048141181
VA,Arlington,11.51307875
VA,Augusta,22.03581243
VA,Bath,0.121222789
VA,Bedford,15.69280114
VA,Bland,0.963514753
VA,Botetourt,32.71176274
VA,Brunswick,2.824432286
VA,Buchanan,
VA,Buckingham,4.837985297
VA,Campbell,21.74235151
VA,Caroline,3.582760065
VA,Carroll,3.126007757
VA,Charles City,0
VA,Charlotte,16.00000023
VA,Chesterfield,414.4224963
VA,Clarke,0.141789335
VA,Craig,0.076897375
VA,Culpeper,6.42223998
VA,Cumberland,23.85203648
VA,Dickenson,
VA,Dinwiddie,35.55537319
VA,Essex,21.98325478
VA,Fairfax,524.7141457
VA,Fauquier,25.49374446
VA,Floyd,3.501836188
VA,Fluvanna,14.31202037
VA,Franklin,15.60825043
VA,Frederick,38.80829632
VA,Giles,0
VA,Gloucester,11.62864774
VA,Goochland,13.6711523
VA,Grayson,7.206990064
VA,Greene,0
VA,Greensville,1.496973068
VA,Halifax,33.76918618
VA,Hanover,71.62806497
VA,Henrico,164.5279062
VA,Henry,14.48463022
VA,Highland,5.000000086
VA,Isle of Wight,17.16420576
VA,James City,78.47274785
VA,King and Queen,17.55401935
VA,King George,
VA,King William,14.72117523
VA,Lancaster,1.000000019
VA,Lee,0
VA,Loudoun,74.5317283
VA,Louisa,7.290628576
VA,Lunenburg,0
VA,Madison,0.488670919
VA,Mathews,0
VA,Mecklenburg,5.92167253
VA,Middlesex,0
VA,Montgomery,31.88103361
VA,Nelson,3.999999935
VA,New Kent,0
VA,Northampton,1.990817428
VA,Northumberland,0.999999975
VA,Nottoway,28.64832688
VA,Orange,29.44568193
VA,Page,3.174043193
VA,Patrick,5.370231845
VA,Pittsylvania,31.65847217
VA,Powhatan,0.95651254
VA,Prince Edward,24.84978691
VA,Prince George,87.65611397
VA,Prince William,448.0149834
VA,Pulaski,11.7647626
VA,Rappahannock,13.09466733
VA,Richmond,0.044507507
VA,Roanoke,30.48930684
VA,Rockbridge,30.09743397
VA,Rockingham,51.99390125
VA,Russell,6.991994312
VA,Scott,8.709602845
VA,Shenandoah,8.345912609
VA,Smyth,6.281970413
VA,Southampton,11.90520494
VA,Spotsylvania,85.29041975
VA,Stafford,140.8539214
VA,Surry,7.425610274
VA,Sussex,13.01326016
VA,Tazewell,6.928073329
VA,Warren,11.65875362
VA,Washington,8.946645141
VA,Westmoreland,4.083516543
VA,Wise,4.589004129
VA,Wythe,1.406928043
VA,York,64.52510933
VA,Alexandria,
VA,Bedford,0
VA,Bristol,23.43997354
VA,Buena Vista,63.97871042
VA,Charlottesville,2.547286041
VA,Chesapeake,161.3934593
VA,Colonial Heights,11.64749805
VA,Covington,1.05001286
VA,Danville,8.58625234
VA,Emporia,0.10351108
VA,Fairfax,3.531815648
VA,Falls Church,
VA,Franklin,13.43266972
VA,Fredericksburg,16.06552176
VA,Galax,0
VA,Hampton,167.410451
VA,Harrisonburg,1.43897292
VA,Hopewell,37.81596941
VA,Lexington,0
VA,Lynchburg,44.25466763
VA,Manassas,16.81930965
VA,Manassas Park,25.17468338
VA,Martinsville,7.834082442
VA,Newport News,186.3707646
VA,Norfolk,256.0637346
VA,Norton,0
VA,Petersburg,30.46254571
VA,Poquoson,10.70500221
VA,Portsmouth,62.91977061
VA,Radford,6.799351876
VA,Richmond,165.5499618
VA,Roanoke,55.23437801
VA,Salem,28.20884962
VA,Staunton,3.129702554
VA,Suffolk,65.71274604
VA,Virginia Beach,245.4469769
VA,Waynesboro,6.907790567
VA,Williamsburg,2.555964729
VA,Winchester,10.13626936
WA,Adams,31.45456885
WA,Asotin,50.28007413
WA,Benton,297.1958065
WA,Chelan,128.2359016
WA,Clallam,1938.467535
WA,Clark,602.5993881
WA,Columbia,11.01125319
WA,Cowlitz,278.2043733
WA,Douglas,129.5929072
WA,Ferry,1161.974253
WA,Franklin,125.4024819
WA,Garfield,5.9999999
WA,Grant,244.5916277
WA,Grays Harbor,1455.028189
WA,Island,182.4426883
WA,Jefferson,365.3067319
WA,King,2427.871958
WA,Kitsap,1122.199171
WA,Kittitas,83.10909584
WA,Klickitat,127.7682246
WA,Lewis,315.042925
WA,Lincoln,97.37767518
WA,Mason,135.5446839
WA,Okanogan,538.9158132
WA,Pacific,186.3650106
WA,Pend Oreille,348.9682025
WA,Pierce,3293.824093
WA,San Juan,0
WA,Skagit,677.4408181
WA,Skamania,9.04854912
WA,Snohomish,2078.936333
WA,Spokane,838.1469499
WA,Stevens,1873.677288
WA,Thurston,870.5015625
WA,Wahkiakum,42.40143942
WA,Walla Walla,190.3188198
WA,Whatcom,783.6747393
WA,Whitman,91.04262061
WA,Yakima,2348.309177
WV,Barbour,6.46485162
WV,Berkeley,61.22348214
WV,Boone,1.73101659
WV,Braxton,13.47273197
WV,Brooke,2.355215136
WV,Cabell,24.21943306
WV,Calhoun,1.551520003
WV,Clay,7.49981482
WV,Doddridge,8.634965055
WV,Fayette,17.61979621
WV,Gilmer,0.185017711
WV,Grant,2.857552793
WV,Greenbrier,18.45423797
WV,Hampshire,16.4343066
WV,Hancock,10.35662939
WV,Hardy,1.651550527
WV,Harrison,14.87859542
WV,Jackson,8.675194764
WV,Jefferson,5.448734186
WV,Kanawha,85.20379427
WV,Lewis,2.654613318
WV,Lincoln,0
WV,Logan,4.029985473
WV,McDowell,0
WV,Marion,12.27421613
WV,Marshall,14.50639396
WV,Mason,10.00104287
WV,Mercer,36.59414898
WV,Mineral,4.359416501
WV,Mingo,1.189235912
WV,Monongalia,33.49316511
WV,Monroe,0.812367201
WV,Morgan,15.7927201
WV,Nicholas,2.59967631
WV,Ohio,9.274117419
WV,Pendleton,2.000000003
WV,Pleasants,3.791476451
WV,Pocahontas,10.42868754
WV,Preston,10.21999821
WV,Putnam,19.69546194
WV,Raleigh,54.96009775
WV,Randolph,2.135580822
WV,Ritchie,0
WV,Roane,4.162580398
WV,Summers,3.63685324
WV,Taylor,0.185512954
WV,Tucker,0.778499937
WV,Tyler,3.054417709
WV,Upshur,2.498987387
WV,Wayne,13.23786919
WV,Webster,0
WV,Wetzel,3.000000013
WV,Wirt,0
WV,Wood,32.09637723
WV,Wyoming,5.483186172
WI,Adams,25.7277229
WI,Ashland,70.30915723
WI,Barron,18.91391608
WI,Bayfield,41.62959593
WI,Brown,1354.478309
WI,Buffalo,3.000000007
WI,Burnett,94.10632249
WI,Calumet,30.56358812
WI,Chippewa,53.08133361
WI,Clark,6.869827284
WI,Columbia,25.63991614
WI,Crawford,2.082106526
WI,Dane,401.5542429
WI,Dodge,89.55460691
WI,Door,15.39609725
WI,Douglas,210.8873604
WI,Dunn,26.2616294
WI,Eau Claire,94.47769288
WI,Florence,5.421080712
WI,Fond du Lac,127.0312835
WI,Forest,171.9713176
WI,Grant,15.92885831
WI,Green,8.001128119
WI,Green Lake,10.59214561
WI,Iowa,8.47706641
WI,Iron,9.236713453
WI,Jackson,91.34440106
