State,County,LACCESS_CHILD10
AL,Autauga,4822.500269
AL,Baldwin,7916.131932
AL,Barbour,940.4193265
AL,Bibb,249.2047527
AL,Blount,384.9116074
AL,Bullock,607.0978682
AL,Butler,264.8260771
AL,Calhoun,6959.887106
AL,Chambers,1531.676677
AL,Cherokee,17.32604694
AL,Chilton,333.4918078
AL,Choctaw,534.2438181
AL,Clarke,1360.621666
AL,Clay,164.052881
AL,Cleburne,31.67116727
AL,Coffee,2727.296868
AL,Colbert,2271.976381
AL,Conecuh,723.0978249
AL,Coosa,498.0709808
AL,Covington,681.5109678
AL,Crenshaw,1297.00316
AL,Cullman,1477.525744
AL,Dale,3824.170242
AL,Dallas,1959.974756
AL,DeKalb,890.0090642
AL,Elmore,3157.389343
AL,Escambia,1285.770057
AL,Etowah,5286.960695
AL,Fayette,109.7868666
AL,Franklin,813.9714487
AL,Geneva,135.1430736
AL,Greene,794.4206165
AL,Hale,26.00244253
AL,Henry,94.71980448
AL,Houston,5582.859229
AL,Jackson,1129.401889
AL,Jefferson,50218.99491
AL,Lamar,18.6674604
AL,Lauderdale,3032.151363
AL,Lawrence,335.368242
AL,Lee,9268.509054
AL,Limestone,1936.129183
AL,Lowndes,1269.057421
AL,Macon,1744.578026
AL,Madison,26275.71792
AL,Marengo,1400.576676
AL,Marion,135.3249536
AL,Marshall,3482.590944
AL,Mobile,28440.32472
AL,Monroe,1803.207083
AL,Montgomery,16619.08128
AL,Morgan,3573.712534
AL,Perry,163.6461743
AL,Pickens,190.7687829
AL,Pike,919.7001857
AL,Randolph,271.9037498
AL,Russell,2025.547985
AL,St. Clair,918.1671069
AL,Shelby,13435.02274
AL,Sumter,531.8968621
AL,Talladega,2873.693799
AL,Tallapoosa,999.8208999
AL,Tuscaloosa,8714.449484
AL,Walker,1670.50757
AL,Washington,454.1623669
AL,Wilcox,1375.016342
AL,Winston,233.077156
AK,Aleutians East,56.0000005
AK,Aleutians West,77.03519254
AK,Anchorage,22920.10892
AK,Bethel,4871.469845
AK,Bristol Bay,91.8700424
AK,Denali,411.0000025
AK,Dillingham,561.4614981
AK,Fairbanks North Star,9639.373187
AK,Haines,98.65077411
AK,Hoonah-Angoon,337.0000016
AK,Juneau,2608.013983
AK,Kenai Peninsula,2785.381636
AK,Ketchikan Gateway,247.7414685
AK,Kodiak Island,410.126155
AK,Lake and Peninsula,491.9999975
AK,Matanuska-Susitna,5612.591489
AK,Nome,1926.748997
AK,North Slope,338.4785423
AK,Northwest Arctic,1618.999994
AK,Petersburg,48.95294938
AK,Prince of Wales-Hyder,251.5079196
AK,Sitka,391.3748613
AK,Skagway,0
AK,Southeast Fairbanks,487.2113758
AK,Valdez-Cordova,616.5916647
AK,Wade Hampton,2090.373019
AK,Wrangell,105.576736
AK,Yakutat,0
AK,Yukon-Koyukuk,1552.000002
AZ,Apache,14660.93235
AZ,Cochise,11390.21797
AZ,Coconino,10817.44931
AZ,Gila,2666.72419
AZ,Graham,3189.475838
AZ,Greenlee,1721.559363
AZ,La Paz,897.0043461
AZ,Maricopa,117943.1558
AZ,Mohave,16407.99929
AZ,Navajo,10663.21144
AZ,Pima,50095.06269
AZ,Pinal,12922.54019
AZ,Santa Cruz,3809.880416
AZ,Yavapai,13798.60965
AZ,Yuma,12314.68875
AR,Arkansas,842.6889463
AR,Ashley,1040.10773
AR,Baxter,955.9203954
AR,Benton,12366.96163
AR,Boone,2452.465283
AR,Bradley,289.8426519
AR,Calhoun,739.6085465
AR,Carroll,600.5272689
AR,Chicot,149.6446161
AR,Clark,425.2403318
AR,Clay,335.8234289
AR,Cleburne,800.2805752
AR,Cleveland,507.5607119
AR,Columbia,657.9396666
AR,Conway,1112.148251
AR,Craighead,6106.792296
AR,Crawford,3511.741955
AR,Crittenden,1725.398999
AR,Cross,741.5286263
AR,Dallas,336.3411342
AR,Desha,1016.637803
AR,Drew,737.8494704
AR,Faulkner,6201.603516
AR,Franklin,433.5397912
AR,Fulton,541.8170385
AR,Garland,6545.259186
AR,Grant,539.8869706
AR,Greene,2536.638718
AR,Hempstead,1408.818968
AR,Hot Spring,1414.044771
AR,Howard,487.2904131
AR,Independence,1657.965578
AR,Izard,195.1072179
AR,Jackson,633.0172555
AR,Jefferson,2556.453371
AR,Johnson,518.5976949
AR,Lafayette,418.9195768
AR,Lawrence,1039.577505
AR,Lee,734.1707103
AR,Lincoln,380.0683065
AR,Little River,227.2239859
AR,Logan,746.6703214
AR,Lonoke,3719.761802
AR,Madison,882.3450279
AR,Marion,361.4554171
AR,Miller,2632.403344
AR,Mississippi,1754.615499
AR,Monroe,220.5359603
AR,Montgomery,464.0729115
AR,Nevada,529.6901428
AR,Newton,610.1869022
AR,Ouachita,1667.975559
AR,Perry,245.2396112
AR,Phillips,2219.300563
AR,Pike,476.9853699
AR,Poinsett,694.3493927
AR,Polk,1910.292285
AR,Pope,1843.067227
AR,Prairie,128.9375563
AR,Pulaski,28548.63019
AR,Randolph,1279.417883
AR,St. Francis,1781.115913
AR,Saline,6104.708928
AR,Scott,455.788081
AR,Searcy,549.2645363
AR,Sebastian,4313.020363
AR,Sevier,1757.25185
AR,Sharp,645.865143
AR,Stone,676.5607012
AR,Union,2207.998302
AR,Van Buren,462.2409086
AR,Washington,10621.58072
AR,White,2779.860314
AR,Woodruff,71.665635
AR,Yell,329.8823623
CA,Alameda,38405.41859
CA,Alpine,114.0689377
CA,Amador,352.0752284
CA,Butte,10506.35691
CA,Calaveras,870.4163925
CA,Colusa,405.7333205
CA,Contra Costa,47922.67933
CA,Del Norte,1788.513913
CA,El Dorado,12413.98778
CA,Fresno,35399.4335
CA,Glenn,984.0150674
CA,Humboldt,4400.845256
CA,Imperial,6138.905824
CA,Inyo,1499.479978
CA,Kern,35824.77417
CA,Kings,7155.504513
CA,Lake,2394.626444
CA,Lassen,1798.786799
CA,Los Angeles,149646.9719
CA,Madera,8352.313072
CA,Marin,7844.01733
CA,Mariposa,453.6481395
CA,Mendocino,3466.535632
CA,Merced,12061.4345
CA,Modoc,654.8805835
CA,Mono,1368.401358
CA,Monterey,12325.96032
CA,Napa,3913.987696
CA,Nevada,4651.211507
CA,Orange,51273.2296
CA,Placer,12673.27234
CA,Plumas,286.1473353
CA,Riverside,118031.407
CA,Sacramento,47071.42203
CA,San Benito,2612.99901
CA,San Bernardino,127680.7367
CA,San Diego,100183.2548
CA,San Francisco,6136.100847
CA,San Joaquin,22980.19338
CA,San Luis Obispo,9159.272047
CA,San Mateo,19144.30516
CA,Santa Barbara,12922.90503
CA,Santa Clara,42049.96869
CA,Santa Cruz,7721.115186
CA,Shasta,9127.303441
CA,Sierra,509.8163083
CA,Siskiyou,1674.997065
CA,Solano,22479.4374
CA,Sonoma,16310.56807
CA,Stanislaus,20200.48546
CA,Sutter,9600.351373
CA,Tehama,2305.310879
CA,Trinity,322.105757
CA,Tulare,21200.3374
CA,Tuolumne,3187.000362
CA,Ventura,31334.5009
CA,Yolo,4422.214467
CA,Yuba,4904.642875
CO,Adams,18639.56043
CO,Alamosa,291.4242906
CO,Arapahoe,25122.57778
CO,Archuleta,549.7576148
CO,Baca,201.6658837
CO,Bent,282.7661695
CO,Boulder,11570.4273
CO,Broomfield,2462.85428
CO,Chaffee,198.3026944
CO,Cheyenne,156.1996024
CO,Clear Creek,192.856624
CO,Conejos,120.2266364
CO,Costilla,735.3955576
CO,Crowley,563.2715387
CO,Custer,174.8996252
CO,Delta,350.4025367
CO,Denver,22310.28157
CO,Dolores,83.83124644
CO,Douglas,15904.87155
CO,Eagle,2002.556255
CO,Elbert,1672.638639
CO,El Paso,45194.58215
CO,Fremont,2570.778947
CO,Garfield,3297.821665
CO,Gilpin,0
CO,Grand,748.1694601
CO,Gunnison,295.2781982
CO,Hinsdale,168
CO,Huerfano,387.0644223
CO,Jackson,66.12470708
CO,Jefferson,30495.6327
CO,Kiowa,314.0000007
CO,Kit Carson,552.7332157
CO,Lake,1304.818897
CO,La Plata,1548.071045
CO,Larimer,15594.69871
CO,Las Animas,1258.879811
CO,Lincoln,298.2099136
CO,Logan,1135.48804
CO,Mesa,11823.49593
CO,Mineral,96.96200904
CO,Moffat,914.087839
CO,Montezuma,1241.781884
CO,Montrose,2221.372223
CO,Morgan,1146.875904
CO,Otero,1375.112643
CO,Ouray,43.59802424
CO,Park,1734.469397
CO,Phillips,360.9701792
CO,Pitkin,316.9802906
CO,Prowers,1020.752896
CO,Pueblo,16629.37714
CO,Rio Blanco,119.3726668
CO,Rio Grande,200.1424311
CO,Routt,1200.64239
CO,Saguache,1381.734297
CO,San Juan,127.418047
CO,San Miguel,128.139859
CO,Sedgwick,79.17797105
CO,Summit,1624.415777
CO,Teller,1340.194491
CO,Washington,634.9154163
CO,Weld,10831.55762
CO,Yuma,602.7388573
CT,Fairfield,68883.30711
CT,Hartford,62099.15388
CT,Litchfield,7112.925794
CT,Middlesex,12059.84225
CT,New Haven,56138.17803
CT,New London,16503.39186
CT,Tolland,8359.175781
CT,Windham,5090.57158
DE,Kent,7649.587897
DE,New Castle,38366.60346
DE,Sussex,6634.152988
DC,District of Columbia,3930.122239
FL,Alachua,9497.64604
FL,Baker,2141.265614
FL,Bay,14327.06333
FL,Bradford,335.1887675
FL,Brevard,44239.33955
FL,Broward,45745.56833
FL,Calhoun,765.5614154
FL,Charlotte,10436.03535
FL,Citrus,6795.421669
FL,Clay,11042.95259
FL,Collier,16074.27592
FL,Columbia,2785.906773
FL,DeSoto,917.4801519
FL,Dixie,133.0163282
FL,Duval,52361.56058
FL,Escambia,25159.49232
FL,Flagler,6983.983143
FL,Franklin,48.81915903
FL,Gadsden,1513.230291
FL,Gilchrist,17.07360021
FL,Glades,613.5916569
FL,Gulf,456.747619
FL,Hamilton,729.6525861
FL,Hardee,2256.35903
FL,Hendry,2560.729692
FL,Hernando,10952.59522
FL,Highlands,7095.753931
FL,Hillsborough,74670.32209
FL,Holmes,898.9455903
FL,Indian River,11429.35725
FL,Jackson,673.0182978
FL,Jefferson,463.2447674
FL,Lafayette,156.664791
FL,Lake,18478.8389
FL,Lee,35011.66738
FL,Leon,19539.99755
FL,Levy,726.6752435
FL,Liberty,617.0298109
FL,Madison,984.7454461
FL,Manatee,12245.0341
FL,Marion,16735.29942
FL,Martin,7533.762599
FL,Miami-Dade,39930.70635
FL,Monroe,3830.280024
FL,Nassau,3562.472952
FL,Okaloosa,14677.93536
FL,Okeechobee,4163.910798
FL,Orange,53886.06947
FL,Osceola,14408.69848
FL,Palm Beach,58135.39277
FL,Pasco,21799.3844
FL,Pinellas,28886.12883
FL,Polk,43587.75605
FL,Putnam,4471.291925
FL,St. Johns,10042.54814
FL,St. Lucie,20539.22834
FL,Santa Rosa,15622.82249
FL,Sarasota,15635.27049
FL,Seminole,33704.48531
FL,Sumter,800.8929413
FL,Suwannee,1581.666302
FL,Taylor,1093.163121
FL,Union,440.3034691
FL,Volusia,28107.27099
FL,Wakulla,58.09165701
FL,Walton,2362.087205
FL,Washington,1994.431346
GA,Appling,837.0896703
GA,Atkinson,553.8217399
GA,Bacon,198.7724926
GA,Baker,592.5623558
GA,Baldwin,1865.040891
GA,Banks,469.0179715
GA,Barrow,2818.926003
GA,Bartow,9174.136236
GA,Ben Hill,1063.865346
GA,Berrien,659.4500156
GA,Bibb,9374.703104
GA,Bleckley,236.7959638
GA,Brantley,774.2302197
GA,Brooks,355.3378225
GA,Bryan,1205.990245
GA,Bulloch,1832.947957
GA,Burke,601.9222955
GA,Butts,298.1743174
GA,Calhoun,201.1932612
GA,Camden,5249.850971
GA,Candler,193.84371
GA,Carroll,6651.84527
GA,Catoosa,6222.398064
GA,Charlton,883.3858065
GA,Chatham,11765.85323
GA,Chattahoochee,1912.600468
GA,Chattooga,352.3469853
GA,Cherokee,17347.35754
GA,Clarke,8896.149717
GA,Clay,6.646146641
GA,Clayton,29704.26232
GA,Clinch,112.7245621
GA,Cobb,73959.38624
GA,Coffee,1886.712096
GA,Colquitt,2198.598773
GA,Columbia,5711.370062
GA,Cook,654.8204556
GA,Coweta,8874.530646
GA,Crawford,0.984977873
GA,Crisp,2082.399137
GA,Dade,149.0511459
GA,Dawson,0
GA,Decatur,1134.312971
GA,DeKalb,47018.11237
GA,Dodge,128.4558978
GA,Dooly,788.2983227
GA,Dougherty,10427.70689
GA,Douglas,11943.77443
GA,Early,298.9442962
GA,Echols,52.03721608
GA,Effingham,1781.223709
GA,Elbert,682.6378456
GA,Emanuel,1633.159412
GA,Evans,184.8150273
GA,Fannin,4.152592276
GA,Fayette,11223.58764
GA,Floyd,5093.608905
GA,Forsyth,15685.68919
GA,Franklin,87.90446972
GA,Fulton,53239.39908
GA,Gilmer,252.8392596
GA,Glascock,556.1611105
GA,Glynn,4970.283711
GA,Gordon,1978.858677
GA,Grady,636.3980045
GA,Greene,130.0482753
GA,Gwinnett,76046.70967
GA,Habersham,2182.459482
GA,Hall,13973.63929
GA,Hancock,271.9124146
GA,Haralson,305.5602041
GA,Harris,57.06223449
GA,Hart,193.4005777
GA,Heard,111.6688974
GA,Henry,19920.86095
GA,Houston,13887.52505
GA,Irwin,123.4641078
GA,Jackson,159.3482394
GA,Jasper,243.2497658
GA,Jeff Davis,523.2825758
GA,Jefferson,92.76990704
GA,Jenkins,258.1940078
GA,Johnson,508.2583615
GA,Jones,484.0581655
GA,Lamar,228.2375792
GA,Lanier,140.117019
GA,Laurens,1280.684616
GA,Lee,1566.479168
GA,Liberty,7988.69027
GA,Lincoln,63.81710612
GA,Long,434.8535742
GA,Lowndes,5162.46778
GA,Lumpkin,76.19572558
GA,McDuffie,636.1118131
GA,McIntosh,239.7718057
GA,Macon,282.5963279
GA,Madison,176.0881924
GA,Marion,1975.497042
GA,Meriwether,83.96954293
GA,Miller,42.80925734
GA,Mitchell,916.0272699
GA,Monroe,592.635835
GA,Montgomery,232.4673165
GA,Morgan,873.1054915
GA,Murray,1537.475289
GA,Muscogee,16538.54068
GA,Newton,7521.286639
GA,Oconee,2641.460712
GA,Oglethorpe,125.8028484
GA,Paulding,10402.02003
GA,Peach,1447.329024
GA,Pickens,474.4338185
GA,Pierce,567.3236141
GA,Pike,0
GA,Polk,1249.838585
GA,Pulaski,291.6424883
GA,Putnam,149.6684817
GA,Quitman,188.8945003
GA,Rabun,17.93113562
GA,Randolph,92.82989983
GA,Richmond,16941.0623
GA,Rockdale,10845.34178
GA,Schley,7.207620166
GA,Screven,843.4340531
GA,Seminole,143.6622691
GA,Spalding,2794.057298
GA,Stephens,612.2301283
GA,Stewart,206.941645
GA,Sumter,1655.488913
GA,Talbot,51.85256192
GA,Taliaferro,206.3722045
GA,Tattnall,221.4523136
GA,Taylor,85.37587458
GA,Telfair,311.3282016
GA,Terrell,24.49483392
GA,Thomas,3143.425509
GA,Tift,1071.016408
GA,Toombs,1253.047514
GA,Towns,0
GA,Treutlen,219.4988025
GA,Troup,2615.246009
GA,Turner,168.1453572
GA,Twiggs,22.51506901
GA,Union,0.897887112
GA,Upson,1246.233044
GA,Walker,4221.649998
GA,Walton,4401.764875
GA,Ware,2884.760159
GA,Warren,15.74728201
GA,Washington,956.9479661
GA,Wayne,2228.519436
GA,Webster,15.88932952
GA,Wheeler,2.831667454
GA,White,0
GA,Whitfield,8496.025931
GA,Wilcox,17.34682884
GA,Wilkes,700.1111099
GA,Wilkinson,394.2935007
GA,Worth,636.3779488
HI,Hawaii,15879.20615
HI,Honolulu,47810.37007
HI,Kalawao,0
HI,Kauai,6777.860689
HI,Maui,12904.3004
ID,Ada,19405.04906
ID,Adams,64.7580866
ID,Bannock,7013.122274
ID,Bear Lake,385.5071853
ID,Benewah,572.8113753
ID,Bingham,3078.928331
ID,Blaine,1679.019559
ID,Boise,1373.052399
ID,Bonner,1576.519769
ID,Bonneville,8667.771946
ID,Boundary,509.3555039
ID,Butte,199.2062398
ID,Camas,239.9999992
ID,Canyon,13004.41416
ID,Caribou,686.7597746
ID,Cassia,1917.644505
ID,Clark,308.0000033
ID,Clearwater,347.4401948
ID,Custer,159.9960822
ID,Elmore,2627.16741
ID,Franklin,321.4920095
ID,Fremont,349.9731766
ID,Gem,1510.674596
ID,Gooding,489.8910044
ID,Idaho,1032.200768
ID,Jefferson,1174.894919
ID,Jerome,1586.100096
ID,Kootenai,8906.350939
ID,Latah,1325.333747
ID,Lemhi,608.544425
ID,Lewis,375.8392022
ID,Lincoln,1665.011471
ID,Madison,1841.244104
ID,Minidoka,828.2913354
ID,Nez Perce,1502.73911
ID,Oneida,138.0903861
ID,Owyhee,495.5156565
ID,Payette,1648.141098
ID,Power,338.7010051
ID,Shoshone,86.86995246
ID,Teton,304.9383689
ID,Twin Falls,2278.541179
ID,Valley,399.1910182
ID,Washington,413.2275385
IL,Adams,2544.480562
IL,Alexander,749.0888894
IL,Bond,494.9834984
IL,Boone,2718.456111
IL,Brown,28.18254645
IL,Bureau,2866.87392
IL,Calhoun,160.5962991
IL,Carroll,396.0811748
IL,Cass,351.5990719
IL,Champaign,7487.78954
IL,Christian,552.8714947
IL,Clark,302.2242954
IL,Clay,499.1098967
IL,Clinton,677.3215286
IL,Coles,1828.795202
IL,Cook,101459.9392
IL,Crawford,411.6205267
IL,Cumberland,22.88196502
IL,DeKalb,5277.101696
IL,De Witt,172.0229318
IL,Douglas,451.5632753
IL,DuPage,61676.51614
IL,Edgar,1422.844754
IL,Edwards,313.9806764
IL,Effingham,1488.088974
IL,Fayette,1728.808413
IL,Ford,625.5951851
IL,Franklin,983.858872
IL,Fulton,1044.207619
IL,Gallatin,1033.124579
IL,Greene,59.8666937
IL,Grundy,2450.555593
IL,Hamilton,356.6984332
IL,Hancock,2299.7602
IL,Hardin,187.4001846
IL,Henderson,21.74870281
IL,Henry,2385.853358
IL,Iroquois,1028.896148
IL,Jackson,3017.333415
IL,Jasper,368.6184614
IL,Jefferson,1862.286975
IL,Jersey,764.4087043
IL,Jo Daviess,999.089883
IL,Johnson,214.1222325
IL,Kane,27445.68078
IL,Kankakee,4790.055408
IL,Kendall,8236.504653
IL,Knox,1385.876945
IL,Lake,68070.68012
IL,LaSalle,6367.642589
IL,Lawrence,492.1603674
IL,Lee,921.0794317
IL,Livingston,772.8948659
IL,Logan,1530.120056
IL,McDonough,1255.446519
IL,McHenry,39164.44347
IL,McLean,10859.69691
IL,Macon,7684.817076
IL,Macoupin,1106.027704
IL,Madison,18906.24589
IL,Marion,2324.268872
IL,Marshall,438.6165629
IL,Mason,231.7073487
IL,Massac,407.0358291
IL,Menard,57.10987195
IL,Mercer,797.2822253
IL,Monroe,1634.782074
IL,Montgomery,995.9133241
IL,Morgan,2163.291929
IL,Moultrie,90.65929703
IL,Ogle,2023.029054
IL,Peoria,13135.65793
IL,Perry,1163.519252
IL,Piatt,120.259786
IL,Pike,959.5361611
IL,Pope,223.4338986
IL,Pulaski,745.433512
IL,Putnam,0
IL,Randolph,942.5751881
IL,Richland,149.7807382
IL,Rock Island,7020.70649
IL,St. Clair,29806.09539
IL,Saline,2051.192215
IL,Sangamon,14489.1163
IL,Schuyler,237.7495955
IL,Scott,46.58823501
IL,Shelby,902.2041197
IL,Stark,486.7059909
IL,Stephenson,684.5680167
IL,Tazewell,12503.20559
IL,Union,304.5785503
IL,Vermilion,3506.059924
IL,Wabash,224.8767197
IL,Warren,27.89614485
IL,Washington,325.0268166
IL,Wayne,839.8707478
IL,White,994.6338743
IL,Whiteside,2174.867714
IL,Will,71044.28893
IL,Williamson,2852.668916
IL,Winnebago,17670.24154
IL,Woodford,738.1646002
IN,Adams,482.0863442
IN,Allen,31252.99444
IN,Bartholomew,4683.79244
IN,Benton,22.1363641
IN,Blackford,59.94642041
IN,Boone,2542.311074
IN,Brown,104.3906566
IN,Carroll,204.227593
IN,Cass,412.1571242
IN,Clark,5510.888521
IN,Clay,234.8269624
IN,Clinton,297.1223964
IN,Crawford,245.544573
IN,Daviess,345.5545139
IN,Dearborn,3259.0242
IN,Decatur,922.3271582
IN,DeKalb,3115.233777
IN,Delaware,5907.451854
IN,Dubois,676.5860085
IN,Elkhart,11138.53127
IN,Fayette,1248.328743
IN,Floyd,4417.51467
IN,Fountain,142.7482085
IN,Franklin,591.1857944
IN,Fulton,740.1768234
IN,Gibson,846.8320241
IN,Grant,3078.696619
IN,Greene,653.4957102
IN,Hamilton,28676.84331
IN,Hancock,5921.424064
IN,Harrison,488.7813746
IN,Hendricks,14419.65682
IN,Henry,511.1458497
IN,Howard,6221.133938
IN,Huntington,1852.180604
IN,Jackson,1665.19315
IN,Jasper,665.4537002
IN,Jay,995.2806724
IN,Jefferson,1086.161172
IN,Jennings,1475.248305
IN,Johnson,10736.91974
IN,Knox,1039.495193
IN,Kosciusko,4718.286457
IN,LaGrange,115.13666
IN,Lake,35979.73763
IN,LaPorte,4330.985412
IN,Lawrence,910.3219122
IN,Madison,6619.668423
IN,Marion,59465.99017
IN,Marshall,2019.256618
IN,Martin,70.64098157
IN,Miami,1842.774254
IN,Monroe,5504.780461
IN,Montgomery,1091.942928
IN,Morgan,3352.515665
IN,Newton,45.26266568
IN,Noble,975.2288263
IN,Ohio,0
IN,Orange,302.7099967
IN,Owen,25.65059813
IN,Parke,356.499799
IN,Perry,978.6884825
IN,Pike,137.3832524
IN,Porter,16453.50315
IN,Posey,1307.18942
IN,Pulaski,82.95217285
IN,Putnam,260.5468559
IN,Randolph,1299.172187
IN,Ripley,208.8386505
IN,Rush,133.3502953
IN,St. Joseph,21847.75978
IN,Scott,295.8335031
IN,Shelby,1090.554886
IN,Spencer,0.00117253
IN,Starke,359.2410191
IN,Steuben,1588.265616
IN,Sullivan,250.8442553
IN,Switzerland,177.7149947
IN,Tippecanoe,8947.125743
IN,Tipton,1191.911937
IN,Union,0
IN,Vanderburgh,7905.80231
IN,Vermillion,495.5216327
IN,Vigo,5535.224666
IN,Wabash,471.867581
IN,Warren,67.94901572
IN,Warrick,4686.621355
IN,Washington,708.697218
IN,Wayne,2749.803023
IN,Wells,644.0344189
IN,White,506.2765069
IN,Whitley,426.5851677
IA,Adair,139.1564441
IA,Adams,51.91259598
IA,Allamakee,593.4389243
IA,Appanoose,385.3461671
IA,Audubon,50.81789138
IA,Benton,976.0797102
IA,Black Hawk,7030.544828
IA,Boone,750.8427091
IA,Bremer,482.6140463
IA,Buchanan,695.5470231
IA,Buena Vista,675.2240082
IA,Butler,1505.060339
IA,Calhoun,986.9393149
IA,Carroll,243.5210354
IA,Cass,817.0500316
IA,Cedar,501.2838038
IA,Cerro Gordo,1651.836558
IA,Cherokee,191.8105303
IA,Chickasaw,463.6057505
IA,Clarke,179.8971006
IA,Clay,366.5148109
IA,Clayton,918.523953
IA,Clinton,2446.800172
IA,Crawford,1172.18669
IA,Dallas,1059.322014
IA,Davis,326.0058571
IA,Decatur,227.5570467
IA,Delaware,376.341663
IA,Des Moines,2196.946634
IA,Dickinson,538.3172155
IA,Dubuque,3665.556564
IA,Emmet,608.8570058
IA,Fayette,275.5331128
IA,Floyd,723.4176684
IA,Franklin,399.843112
IA,Fremont,780.9453337
IA,Greene,466.6009586
IA,Grundy,360.2586311
IA,Guthrie,289.8641971
IA,Hamilton,840.6253675
IA,Hancock,299.2085182
IA,Hardin,573.0506234
IA,Harrison,596.8476233
IA,Henry,1450.547899
IA,Howard,945.6634124
IA,Humboldt,397.242604
IA,Ida,21.3917155
IA,Iowa,470.5614443
IA,Jackson,921.3235562
IA,Jasper,1469.624808
IA,Jefferson,524.3818249
IA,Johnson,5362.577694
IA,Jones,530.2633834
IA,Keokuk,623.532699
IA,Kossuth,1637.019323
IA,Lee,926.540783
IA,Linn,13701.66244
IA,Louisa,39.48839791
IA,Lucas,452.2278725
IA,Lyon,454.5243876
IA,Madison,812.9667826
IA,Mahaska,1247.638107
IA,Marion,1198.308527
IA,Marshall,2518.966613
IA,Mills,317.5309306
IA,Mitchell,630.126926
IA,Monona,271.0406224
IA,Monroe,398.8483348
IA,Montgomery,475.7658596
IA,Muscatine,2829.95278
IA,O'Brien,682.6456921
IA,Osceola,263.0926046
IA,Page,971.579964
IA,Palo Alto,706.703785
IA,Plymouth,273.1535896
IA,Pocahontas,461.0007953
IA,Polk,23521.51154
IA,Pottawattamie,8748.341847
IA,Poweshiek,838.4386787
IA,Ringgold,98.23287337
IA,Sac,512.3995184
IA,Scott,4760.065737
IA,Shelby,721.4546621
IA,Sioux,403.0980427
IA,Story,2511.339853
IA,Tama,814.7624928
IA,Taylor,120.0133421
IA,Union,522.4443589
IA,Van Buren,1680.658771
IA,Wapello,2465.773077
IA,Warren,2786.485646
IA,Washington,352.1023111
IA,Wayne,624.6162271
IA,Webster,1583.139264
IA,Winnebago,417.8226422
IA,Winneshiek,688.9685288
IA,Woodbury,8220.045151
IA,Worth,133.1866396
IA,Wright,185.5398861
KS,Allen,1307.985977
KS,Anderson,458.4545077
KS,Atchison,913.3719645
KS,Barber,104.7557779
KS,Barton,1668.268092
KS,Bourbon,789.0049401
KS,Brown,132.7281413
KS,Butler,4221.589862
KS,Chase,571.9923357
KS,Chautauqua,235.7605459
KS,Cherokee,880.9151405
KS,Cheyenne,569.1566963
KS,Clark,558.9999999
KS,Clay,558.4312111
KS,Cloud,741.4021802
KS,Coffey,1136.7295
KS,Comanche,72.2851929
KS,Cowley,1376.637351
KS,Crawford,2815.476252
KS,Decatur,100.8086988
KS,Dickinson,916.9680012
KS,Doniphan,1034.155284
KS,Douglas,3607.748138
KS,Edwards,112.9323696
KS,Elk,610.1769012
KS,Ellis,1377.55116
KS,Ellsworth,403.300894
KS,Finney,2620.733966
KS,Ford,3435.075789
KS,Franklin,3294.942085
KS,Geary,3389.260406
KS,Gove,585.375761
KS,Graham,98.71546541
KS,Grant,260.3900885
KS,Gray,928.2572684
KS,Greeley,265.9999992
KS,Greenwood,596.6039991
KS,Hamilton,763.0000048
KS,Harper,254.228958
KS,Harvey,1948.419692
KS,Haskell,1325.999999
KS,Hodgeman,459.6677469
KS,Jackson,563.8809473
KS,Jefferson,751.4868966
KS,Jewell,157.279208
KS,Johnson,33306.94811
KS,Kearny,100.3061729
KS,Kingman,581.0835629
KS,Kiowa,548.3300449
KS,Labette,1052.82748
KS,Lane,393.9999989
KS,Leavenworth,3856.007659
KS,Lincoln,226.8736099
KS,Linn,877.4714121
KS,Logan,127.8105897
KS,Lyon,815.0727854
KS,McPherson,2124.268944
KS,Marion,722.49356
KS,Marshall,332.9861029
KS,Meade,714.5471716
KS,Miami,1014.927097
KS,Mitchell,295.0792917
KS,Montgomery,873.2239967
KS,Morris,473.9374505
KS,Morton,234.1726295
KS,Nemaha,431.9101499
KS,Neosho,993.1240051
KS,Ness,193.5577422
KS,Norton,267.2008058
KS,Osage,473.9523101
KS,Osborne,186.9098177
KS,Ottawa,420.6589332
KS,Pawnee,231.4938455
KS,Phillips,498.2980181
KS,Pottawatomie,1060.355824
KS,Pratt,541.8351079
KS,Rawlins,159.1303561
KS,Reno,3910.518965
KS,Republic,248.7095121
KS,Rice,471.1399553
KS,Riley,7441.970139
KS,Rooks,188.3482167
KS,Rush,640.9999996
KS,Russell,330.2224326
KS,Saline,2669.620345
KS,Scott,126.7743118
KS,Sedgwick,40001.01291
KS,Seward,3408.549085
KS,Shawnee,12915.43725
KS,Sheridan,598.2056457
KS,Sherman,952.6613931
KS,Smith,300.29565
KS,Stafford,353.8904568
KS,Stanton,64.76854132
KS,Stevens,325.9699526
KS,Sumner,1724.810551
KS,Thomas,892.2031816
KS,Trego,91.58152891
KS,Wabaunsee,1098.64539
KS,Wallace,124.6355326
KS,Washington,649.1852388
KS,Wichita,607.9999991
KS,Wilson,232.4975705
KS,Woodson,12.88955404
KS,Wyandotte,13515.43948
KY,Adair,390.6116974
KY,Allen,62.42216263
KY,Anderson,1526.411364
KY,Ballard,107.5406897
