State,County,LACCESS_POP15
VA,Shenandoah,2906.856385
VA,Smyth,3913.861842
VA,Southampton,4170.712761
VA,Spotsylvania,28676.07321
VA,Stafford,33223.42197
VA,Surry,2111.160282
VA,Sussex,6463.228803
VA,Tazewell,8591.196076
VA,Warren,4459.503175
VA,Washington,6273.914292
VA,Westmoreland,1012.960746
VA,Wise,3456.136069
VA,Wythe,1165.902196
VA,York,20778.96163
VA,Alexandria,
VA,Bedford,539.6586974
VA,Bristol,4843.751717
VA,Buena Vista,6102.940729
VA,Charlottesville,3192.379094
VA,Chesapeake,45111.95385
VA,Colonial Heights,3198.708947
VA,Covington,1240.295794
VA,Danville,5596.754802
VA,Emporia,55.98804055
VA,Fairfax,603.9488542
VA,Falls Church,
VA,Franklin,5025.12923
VA,Fredericksburg,2115.13995
VA,Galax,206.0480728
VA,Hampton,41215.75111
VA,Harrisonburg,1294.426616
VA,Hopewell,8232.641078
VA,Lexington,434.1500327
VA,Lynchburg,12529.69318
VA,Manassas,2114.380786
VA,Manassas Park,5320.760013
VA,Martinsville,3151.616572
VA,Newport News,40758.59362
VA,Norfolk,48194.11178
VA,Norton,252.2032843
VA,Petersburg,11993.23585
VA,Poquoson,5211.716287
VA,Portsmouth,16355.99669
VA,Radford,2599.945535
VA,Richmond,43858.24845
VA,Roanoke,17852.41359
VA,Salem,10430.97751
VA,Staunton,1352.618849
VA,Suffolk,18259.14261
VA,Virginia Beach,71829.11484
VA,Waynesboro,2565.413951
VA,Williamsburg,2213.345051
VA,Winchester,4313.938884
WA,Adams,2988.22495
WA,Asotin,4079.115451
WA,Benton,32502.83917
WA,Chelan,14893.75989
WA,Clallam,17164.69803
WA,Clark,87200.6677
WA,Columbia,1080.481771
WA,Cowlitz,23078.67313
WA,Douglas,16379.47979
WA,Ferry,3669.290511
WA,Franklin,18841.93465
WA,Garfield,2256.611806
WA,Grant,19379.14807
WA,Grays Harbor,23669.65572
WA,Island,19289.08758
WA,Jefferson,6830.523797
WA,King,317784.4935
WA,Kitsap,82378.67355
WA,Kittitas,8925.458418
WA,Klickitat,7259.973248
WA,Lewis,17642.21596
WA,Lincoln,5996.311558
WA,Mason,5277.942747
WA,Okanogan,7261.648672
WA,Pacific,7100.602803
WA,Pend Oreille,4404.192959
WA,Pierce,260286.777
WA,San Juan,37.99999918
WA,Skagit,30162.8725
WA,Skamania,475.1601476
WA,Snohomish,164801.3445
WA,Spokane,74391.21512
WA,Stevens,12942.72893
WA,Thurston,78865.68916
WA,Wahkiakum,3197.68794
WA,Walla Walla,12186.25118
WA,Whatcom,57079.83321
WA,Whitman,9287.243107
WA,Yakima,32417.38701
WV,Barbour,1069.05784
WV,Berkeley,22139.80463
WV,Boone,1616.309062
WV,Braxton,2769.711616
WV,Brooke,5402.788482
WV,Cabell,12920.2979
WV,Calhoun,1169.782018
WV,Clay,1730.709001
WV,Doddridge,364.6524748
WV,Fayette,6936.531859
WV,Gilmer,485.5476351
WV,Grant,2551.281181
WV,Greenbrier,6493.786683
WV,Hampshire,8270.257134
WV,Hancock,8677.337053
WV,Hardy,4740.139698
WV,Harrison,8457.27866
WV,Jackson,3265.286912
WV,Jefferson,2347.845247
WV,Kanawha,46874.89761
WV,Lewis,881.3972417
WV,Lincoln,9.656258568
WV,Logan,2027.390445
WV,McDowell,251.435566
WV,Marion,8777.038922
WV,Marshall,7895.034461
WV,Mason,5027.870101
WV,Mercer,12510.47584
WV,Mineral,3343.246007
WV,Mingo,1389.435517
WV,Monongalia,20608.6406
WV,Monroe,1648.460927
WV,Morgan,3394.073631
WV,Nicholas,1716.255732
WV,Ohio,11266.96902
WV,Pendleton,2985.447595
WV,Pleasants,542.2644513
WV,Pocahontas,3928.564289
WV,Preston,7494.444698
WV,Putnam,11851.31157
WV,Raleigh,25837.05223
WV,Randolph,2609.441043
WV,Ritchie,1202.387747
WV,Roane,2382.09249
WV,Summers,1580.786671
WV,Taylor,425.0202638
WV,Tucker,247.4614697
WV,Tyler,967.0229307
WV,Upshur,1569.460219
WV,Wayne,5442.311905
WV,Webster,119.7154856
WV,Wetzel,7175.785508
WV,Wirt,18.87601654
WV,Wood,18520.80452
WV,Wyoming,1980.916003
WI,Adams,1946.565526
WI,Ashland,4576.95917
WI,Barron,3617.869777
WI,Bayfield,4613.077028
WI,Brown,56961.10482
WI,Buffalo,3176.292334
WI,Burnett,1260.031763
WI,Calumet,12278.41953
WI,Chippewa,9248.228822
WI,Clark,1492.282424
WI,Columbia,3528.425139
WI,Crawford,2122.963612
WI,Dane,98625.90764
WI,Dodge,11447.24473
WI,Door,2612.474218
WI,Douglas,13984.9113
WI,Dunn,6482.098044
WI,Eau Claire,22573.08195
WI,Florence,527.277824
WI,Fond du Lac,21384.27224
WI,Forest,3495.854518
WI,Grant,5782.278923
WI,Green,5301.416572
WI,Green Lake,3789.046134
WI,Iowa,4808.775738
WI,Iron,1136.774122
WI,Jackson,6749.61837
WI,Jefferson,6377.538153
WI,Juneau,5657.277095
WI,Kenosha,40347.09134
WI,Kewaunee,119.1469943
WI,La Crosse,24962.35076
WI,Lafayette,2589.326154
WI,Langlade,6023.10422
WI,Lincoln,3734.378828
WI,Manitowoc,13762.8748
WI,Marathon,30170.85605
WI,Marinette,10964.16149
WI,Marquette,267.9813932
WI,Menominee,928.3146917
WI,Milwaukee,84255.04791
WI,Monroe,7777.181182
WI,Oconto,4266.81403
WI,Oneida,3440.80258
WI,Outagamie,20561.95964
WI,Ozaukee,25504.15963
WI,Pepin,
WI,Pierce,7847.227919
WI,Polk,907.4727191
WI,Portage,13164.74163
WI,Price,1632.571604
WI,Racine,59628.66713
WI,Richland,3677.432129
WI,Rock,46350.80102
WI,Rusk,4942.10112
WI,St. Croix,10778.02202
WI,Sauk,3554.289952
WI,Sawyer,3275.309805
WI,Shawano,4105.077649
WI,Sheboygan,10748.97789
WI,Taylor,4224.85474
WI,Trempealeau,333.7716608
WI,Vernon,4501.290412
WI,Vilas,1382.841677
WI,Walworth,28471.5557
WI,Washburn,2822.112627
WI,Washington,25036.82332
WI,Waukesha,139440.964
WI,Waupaca,6215.256992
WI,Waushara,400.7137475
WI,Winnebago,34475.39263
WI,Wood,17934.34279
WY,Albany,13449.74659
WY,Big Horn,2176.423005
WY,Campbell,10762.1581
WY,Carbon,8588.98851
WY,Converse,1740.297012
WY,Crook,1795.576875
WY,Fremont,5269.60043
WY,Goshen,3457.690654
WY,Hot Springs,394.149836
WY,Johnson,1713.579912
WY,Laramie,31924.45377
WY,Lincoln,2478.628436
WY,Natrona,32267.10016
WY,Niobrara,544.734192
WY,Park,5818.211156
WY,Platte,1798.839152
WY,Sheridan,12976.66154
WY,Sublette,1943.267822
WY,Sweetwater,18934.73781
WY,Teton,6212.39043
WY,Uinta,4686.017653
WY,Washakie,931.4116469
WY,Weston,1237.267037
